# {"t_start": 1657214078.0815518, "env_id": null} 
r,l,t 
0,1,11.399239
1,1,11.40225
0,1,11.404248
0,1,11.406242
0,1,11.408242
0,1,11.410244
0,1,11.412239
0,1,11.414243
0,1,11.417244
0,1,11.419245
0,1,11.421246
0,1,11.423243
0,1,11.42524
0,1,11.427243
0,1,11.430248
0,1,11.440144
0,1,11.442127
1,1,11.444084
0,1,11.446317
0,1,11.448323
0,1,11.45042
0,1,11.453321
0,1,11.455644
0,1,11.45731
0,1,11.459585
0,1,11.462311
0,1,11.465356
1,1,11.467316
0,1,11.469322
0,1,11.472379
1,1,11.474316
0,1,11.476314
0,1,11.478374
1,1,11.480363
0,1,11.483315
0,1,11.485363
0,1,11.487319
0,1,11.489319
0,1,11.491366
0,1,11.494322
0,1,11.49637
0,1,11.498307
0,1,11.50045
0,1,11.503048
0,1,11.505974
0,1,11.509326
1,1,11.511355
0,1,11.51331
0,1,11.515385
0,1,11.517378
0,1,11.520376
0,1,11.522307
0,1,11.524673
0,1,11.527184
0,1,11.529316
0,1,11.531757
0,1,11.533798
0,1,11.536322
0,1,11.538319
0,1,11.540312
0,1,11.542308
0,1,11.54531
0,1,11.54733
0,1,11.549316
1,1,11.55132
0,1,11.553309
0,1,11.555316
0,1,11.557311
0,1,11.55931
0,1,11.561368
0,1,11.564319
0,1,11.566356
0,1,11.568312
0,1,11.570316
0,1,11.572315
0,1,11.57448
0,1,11.576317
0,1,11.57831
0,1,11.580318
0,1,11.582507
0,1,11.584313
0,1,11.586317
0,1,11.588369
0,1,11.59036
0,1,11.59237
0,1,11.595323
0,1,11.59731
1,1,11.59931
0,1,11.60131
0,1,11.603365
0,1,11.605891
0,1,11.608355
1,1,11.610317
0,1,11.612318
0,1,11.614333
0,1,11.616324
0,1,11.619315
0,1,11.621355
0,1,11.623317
0,1,11.62556
0,1,11.627368
0,1,11.629367
0,1,11.632324
0,1,11.634371
0,1,11.636309
1,1,11.63831
0,1,11.640394
0,1,11.642368
1,1,11.645377
1,1,11.647368
0,1,11.649323
0,1,11.651369
0,1,11.653368
0,1,11.656313
0,1,11.658309
0,1,11.670314
0,1,11.672372
0,1,11.674363
0,1,11.677368
0,1,11.679316
0,1,11.681319
0,1,11.68431
0,1,11.686315
0,1,11.688319
0,1,11.690353
0,1,11.692368
1,1,11.694367
0,1,11.697318
0,1,11.699367
0,1,11.701308
0,1,11.703379
1,1,11.706319
0,1,11.70831
1,1,11.710814
1,1,11.713307
0,1,11.715307
0,1,11.717306
0,1,11.719308
0,1,11.72137
0,1,11.724312
0,1,11.72631
0,1,11.728314
0,1,11.73031
0,1,11.732324
0,1,11.734364
0,1,11.737319
0,1,11.73942
0,1,11.741311
1,1,11.743373
0,1,11.745367
0,1,11.748356
0,1,11.750319
0,1,11.752316
0,1,11.754379
0,1,11.756325
0,1,11.758368
0,1,11.761374
0,1,11.763367
1,1,11.765317
0,1,11.767337
0,1,11.769369
0,1,11.77231
0,1,11.774312
1,1,11.777308
0,1,11.779356
0,1,11.781317
0,1,11.784324
1,1,11.786312
1,1,11.788324
0,1,11.790312
0,1,11.793361
0,1,11.795389
1,1,11.798374
0,1,11.801367
0,1,11.803369
0,1,11.806309
0,1,11.808355
0,1,11.811316
0,1,11.81332
0,1,11.816317
0,1,11.818316
0,1,11.820328
0,1,11.822681
1,1,11.825314
0,1,11.827317
0,1,11.829317
0,1,11.831329
0,1,11.833369
0,1,11.835367
0,1,11.838313
1,1,11.840312
0,1,11.842322
1,1,11.844314
0,1,11.847366
1,1,11.849369
0,1,11.85131
0,1,11.853357
0,1,11.856377
0,1,11.858317
0,1,11.860312
1,1,11.862383
0,1,11.864857
0,1,11.866366
0,1,11.869368
0,1,11.871323
0,1,11.873331
0,1,11.875358
0,1,11.877369
0,1,11.880356
0,1,11.882322
0,1,11.884815
0,1,11.886314
0,1,11.889313
0,1,11.891389
0,1,11.893322
0,1,11.903318
0,1,11.907375
0,1,11.909319
0,1,11.91132
0,1,11.913313
0,1,11.915378
0,1,11.917377
0,1,11.920355
0,1,11.922799
1,1,11.926315
0,1,11.928655
0,1,11.931309
0,1,11.934355
0,1,11.93631
0,1,11.938316
1,1,11.940308
1,1,11.943325
0,1,11.945529
0,1,11.947565
1,1,11.949578
0,1,11.95161
0,1,11.953639
0,1,11.956053
1,1,11.957616
0,1,11.960563
0,1,11.962569
0,1,11.964586
0,1,11.966618
0,1,11.968617
1,1,11.970615
0,1,11.973557
0,1,11.975559
0,1,11.977558
0,1,11.979554
0,1,11.981628
0,1,11.983618
0,1,11.985616
0,1,11.988626
0,1,11.990626
0,1,11.992564
0,1,11.994559
0,1,11.996604
0,1,11.999565
0,1,12.001633
0,1,12.003561
0,1,12.005557
0,1,12.00762
1,1,12.010624
0,1,12.012566
0,1,12.014572
0,1,12.016563
0,1,12.018556
0,1,12.020622
0,1,12.023619
0,1,12.025627
1,1,12.027559
0,1,12.029557
0,1,12.031616
0,1,12.034622
0,1,12.036613
1,1,12.038562
0,1,12.040596
0,1,12.042558
0,1,12.045629
1,1,12.047623
0,1,12.049556
0,1,12.051555
0,1,12.053603
0,1,12.055564
0,1,12.057564
0,1,12.059555
0,1,12.061553
0,1,12.06262
0,1,12.064627
0,1,12.067564
1,1,12.069899
0,1,12.071562
0,1,12.073611
0,1,12.075555
0,1,12.07762
0,1,12.079559
0,1,12.081559
0,1,12.083562
0,1,12.085572
1,1,12.087559
0,1,12.090557
0,1,12.092562
1,1,12.094555
0,1,12.096556
0,1,12.098559
0,1,12.100557
0,1,12.102555
0,1,12.104559
0,1,12.10657
0,1,12.108605
0,1,12.110557
0,1,12.112562
0,1,12.114562
0,1,12.116564
1,1,12.118556
0,1,12.129607
0,1,12.131599
0,1,12.133556
0,1,12.135618
1,1,12.137556
0,1,12.139556
1,1,12.141566
0,1,12.143562
0,1,12.145535
0,1,12.147793
0,1,12.149637
1,1,12.151632
0,1,12.153572
0,1,12.155612
0,1,12.15764
0,1,12.159572
1,1,12.161576
0,1,12.163579
0,1,12.165572
0,1,12.167572
0,1,12.170028
0,1,12.171565
0,1,12.173573
0,1,12.175571
0,1,12.177564
1,1,12.180566
0,1,12.182577
0,1,12.184572
0,1,12.186565
0,1,12.18857
0,1,12.190571
0,1,12.192575
0,1,12.19457
1,1,12.196572
0,1,12.198571
0,1,12.200611
0,1,12.202563
0,1,12.20462
0,1,12.206564
1,1,12.208573
0,1,12.209634
0,1,12.211634
0,1,12.213635
0,1,12.215573
0,1,12.217565
0,1,12.219634
0,1,12.221618
0,1,12.223629
0,1,12.225609
0,1,12.227571
0,1,12.229564
0,1,12.231565
1,1,12.233571
0,1,12.235564
0,1,12.237563
0,1,12.239562
0,1,12.241617
0,1,12.244565
0,1,12.247467
0,1,12.249465
0,1,12.25151
0,1,12.253501
0,1,12.255473
0,1,12.257521
0,1,12.258519
0,1,12.261465
0,1,12.263476
0,1,12.26652
0,1,12.268522
0,1,12.27052
0,1,12.272465
0,1,12.274469
0,1,12.276511
0,1,12.278471
0,1,12.280479
0,1,12.282465
0,1,12.28452
0,1,12.286521
0,1,12.288521
0,1,12.289531
0,1,12.291534
0,1,12.293531
0,1,12.295566
0,1,12.297466
0,1,12.299476
0,1,12.301477
0,1,12.303588
0,1,12.305531
0,1,12.307534
1,1,12.309474
1,1,12.311471
0,1,12.313477
0,1,12.315474
0,1,12.317467
0,1,12.319467
0,1,12.321511
0,1,12.323509
0,1,12.324524
0,1,12.32653
0,1,12.32853
0,1,12.339465
0,1,12.341466
0,1,12.34353
0,1,12.345518
0,1,12.347466
0,1,12.349471
1,1,12.351472
1,1,12.353463
0,1,12.355494
0,1,12.357478
0,1,12.359474
0,1,12.361479
0,1,12.363472
0,1,12.365521
0,1,12.367481
0,1,12.369463
0,1,12.371544
0,1,12.373534
0,1,12.375515
1,1,12.376521
0,1,12.378524
0,1,12.38053
0,1,12.382535
0,1,12.38447
0,1,12.386637
0,1,12.388617
0,1,12.390517
0,1,12.392546
1,1,12.394467
0,1,12.396532
0,1,12.398471
0,1,12.400472
1,1,12.402863
1,1,12.404491
0,1,12.406471
0,1,12.408465
0,1,12.410478
0,1,12.412466
0,1,12.414465
1,1,12.416467
0,1,12.418519
0,1,12.420478
1,1,12.421531
0,1,12.423532
0,1,12.425532
0,1,12.427527
1,1,12.429532
0,1,12.431465
0,1,12.433466
0,1,12.435469
0,1,12.437472
0,1,12.439473
0,1,12.441475
0,1,12.443463
0,1,12.445473
0,1,12.447467
0,1,12.449463
0,1,12.451469
0,1,12.453467
0,1,12.455493
0,1,12.457492
0,1,12.459466
1,1,12.461472
0,1,12.463465
0,1,12.465466
0,1,12.467466
0,1,12.469478
0,1,12.471912
0,1,12.473486
0,1,12.475508
1,1,12.476522
0,1,12.478521
0,1,12.480534
0,1,12.48251
0,1,12.484533
0,1,12.486824
0,1,12.488539
0,1,12.49053
0,1,12.492532
0,1,12.494531
0,1,12.496535
0,1,12.49853
0,1,12.500484
0,1,12.502466
0,1,12.504524
0,1,12.506468
0,1,12.508466
1,1,12.510479
0,1,12.512463
1,1,12.514473
0,1,12.516472
0,1,12.518519
0,1,12.521467
0,1,12.524469
1,1,12.526475
0,1,12.528711
0,1,12.531588
0,1,12.533462
0,1,12.536477
0,1,12.538482
0,1,12.550086
0,1,12.552033
0,1,12.554038
0,1,12.556041
0,1,12.558028
0,1,12.561088
0,1,12.56303
1,1,12.565038
0,1,12.567058
0,1,12.569028
0,1,12.572053
0,1,12.574071
0,1,12.5771
0,1,12.579143
0,1,12.58108
0,1,12.583268
1,1,12.586037
0,1,12.588032
0,1,12.590097
0,1,12.592083
0,1,12.595094
1,1,12.597029
0,1,12.59904
0,1,12.601033
0,1,12.603297
0,1,12.605086
0,1,12.60709
0,1,12.610027
0,1,12.612025
0,1,12.614079
0,1,12.617093
0,1,12.619072
0,1,12.62109
0,1,12.623026
0,1,12.62506
0,1,12.62706
0,1,12.62913
0,1,12.631082
0,1,12.633079
0,1,12.636037
0,1,12.638075
0,1,12.640041
0,1,12.642032
0,1,12.644043
0,1,12.646516
0,1,12.648478
0,1,12.650483
0,1,12.65247
0,1,12.654544
0,1,12.656537
0,1,12.659476
0,1,12.660513
0,1,12.663534
0,1,12.665465
0,1,12.667464
0,1,12.668473
0,1,12.670532
0,1,12.672537
0,1,12.674469
0,1,12.676548
0,1,12.67848
0,1,12.680482
0,1,12.682524
0,1,12.684474
0,1,12.686633
0,1,12.68847
0,1,12.690467
0,1,12.692526
0,1,12.694477
0,1,12.696522
0,1,12.698513
0,1,12.69953
0,1,12.702524
0,1,12.704524
0,1,12.705533
0,1,12.707533
0,1,12.709536
1,1,12.711539
0,1,12.71347
1,1,12.715468
0,1,12.717469
0,1,12.71993
0,1,12.721498
1,1,12.723477
0,1,12.725477
0,1,12.727484
0,1,12.729475
0,1,12.731475
0,1,12.73348
0,1,12.735477
0,1,12.737468
0,1,12.73948
0,1,12.741475
0,1,12.743474
0,1,12.745467
0,1,12.746535
0,1,12.748536
0,1,12.751469
0,1,12.75347
0,1,12.755477
0,1,12.76565
1,1,12.767681
0,1,12.77065
0,1,12.773666
0,1,12.775666
0,1,12.778651
0,1,12.780657
0,1,12.783099
0,1,12.785865
1,1,12.787797
0,1,12.790236
1,1,12.792655
0,1,12.79465
0,1,12.796651
0,1,12.798656
0,1,12.800701
0,1,12.803234
0,1,12.805665
0,1,12.807647
0,1,12.809706
1,1,12.811653
0,1,12.813662
1,1,12.815716
0,1,12.817664
0,1,12.820655
0,1,12.822659
0,1,12.824656
1,1,12.826659
0,1,12.828727
0,1,12.830649
0,1,12.832706
0,1,12.834707
0,1,12.837652
0,1,12.83965
1,1,12.841656
1,1,12.843656
0,1,12.845656
0,1,12.847656
0,1,12.849648
1,1,12.851715
0,1,12.853642
0,1,12.856539
0,1,12.858705
0,1,12.860657
0,1,12.862648
0,1,12.864719
0,1,12.866695
0,1,12.868647
1,1,12.870658
0,1,12.872647
0,1,12.874655
0,1,12.876655
0,1,12.878666
1,1,12.879713
0,1,12.882658
0,1,12.884649
0,1,12.886648
0,1,12.888655
0,1,12.890654
0,1,12.89265
0,1,12.894693
0,1,12.895709
0,1,12.897715
0,1,12.899715
0,1,12.901723
0,1,12.903652
0,1,12.905703
0,1,12.907703
0,1,12.909652
1,1,12.911727
0,1,12.913679
0,1,12.916657
0,1,12.919666
0,1,12.921655
0,1,12.92365
0,1,12.926706
0,1,12.928655
1,1,12.930649
0,1,12.932649
0,1,12.934651
1,1,12.93666
0,1,12.938649
0,1,12.940677
1,1,12.942707
0,1,12.944648
0,1,12.946655
0,1,12.948655
0,1,12.95065
0,1,12.953657
0,1,12.955656
0,1,12.957655
0,1,12.959729
0,1,12.961648
0,1,12.964663
0,1,12.966704
1,1,12.968663
0,1,12.970706
1,1,12.973242
0,1,12.974705
0,1,12.977657
0,1,12.987827
0,1,12.991891
0,1,12.993827
0,1,12.996022
0,1,12.998873
0,1,13.000829
0,1,13.003277
0,1,13.004825
0,1,13.007332
1,1,13.009844
0,1,13.01184
0,1,13.013834
0,1,13.016828
0,1,13.01883
0,1,13.02083
0,1,13.022854
0,1,13.02488
0,1,13.027822
0,1,13.029852
0,1,13.031882
0,1,13.033882
0,1,13.036835
1,1,13.038831
0,1,13.040891
0,1,13.042879
0,1,13.045822
0,1,13.04783
1,1,13.049831
0,1,13.051844
0,1,13.053881
1,1,13.05688
0,1,13.058825
0,1,13.06083
0,1,13.06283
0,1,13.064884
0,1,13.066881
1,1,13.069823
0,1,13.071886
0,1,13.07383
0,1,13.075821
0,1,13.077831
1,1,13.079822
0,1,13.081846
0,1,13.083886
0,1,13.085886
0,1,13.088881
0,1,13.090829
0,1,13.09283
0,1,13.09483
0,1,13.096828
0,1,13.098879
0,1,13.100877
0,1,13.102821
0,1,13.104823
0,1,13.106878
0,1,13.108828
1,1,13.110832
0,1,13.112881
0,1,13.114836
0,1,13.116866
0,1,13.118866
0,1,13.120873
0,1,13.122834
0,1,13.124822
0,1,13.126826
1,1,13.128829
0,1,13.130822
0,1,13.132828
0,1,13.134835
0,1,13.136821
0,1,13.138823
0,1,13.140835
0,1,13.142828
0,1,13.144822
0,1,13.146837
0,1,13.148823
1,1,13.150825
0,1,13.153379
0,1,13.15489
0,1,13.15689
0,1,13.158892
0,1,13.160841
0,1,13.162889
1,1,13.164821
0,1,13.16688
0,1,13.169822
0,1,13.171884
1,1,13.173888
0,1,13.175829
0,1,13.177821
0,1,13.179876
0,1,13.181887
0,1,13.183887
0,1,13.184888
0,1,13.18783
0,1,13.189878
0,1,13.191866
0,1,13.193877
1,1,13.195828
0,1,13.197831
1,1,13.207936
1,1,13.210965
0,1,13.212935
0,1,13.215056
0,1,13.21695
0,1,13.21894
0,1,13.22094
1,1,13.222943
0,1,13.224936
0,1,13.226942
0,1,13.229273
1,1,13.230949
0,1,13.232983
0,1,13.234949
0,1,13.236939
0,1,13.238942
0,1,13.240946
0,1,13.242943
0,1,13.244943
0,1,13.246943
0,1,13.248956
0,1,13.251007
0,1,13.253337
1,1,13.255004
0,1,13.256985
1,1,13.258993
0,1,13.260986
0,1,13.262999
0,1,13.265013
1,1,13.266988
0,1,13.269653
0,1,13.271517
1,1,13.272986
0,1,13.275999
0,1,13.278005
0,1,13.279943
0,1,13.281981
0,1,13.283943
1,1,13.285944
0,1,13.287933
0,1,13.289943
0,1,13.291999
0,1,13.293953
0,1,13.29595
0,1,13.298276
0,1,13.299986
0,1,13.301994
0,1,13.303947
0,1,13.30694
0,1,13.308938
0,1,13.310942
0,1,13.312955
0,1,13.314941
0,1,13.316947
0,1,13.318947
0,1,13.320936
0,1,13.322944
0,1,13.324946
0,1,13.326941
0,1,13.32895
0,1,13.330947
0,1,13.332944
0,1,13.334937
0,1,13.33694
0,1,13.338941
1,1,13.340944
0,1,13.342937
0,1,13.344938
0,1,13.346938
0,1,13.34894
0,1,13.350942
0,1,13.352937
0,1,13.354938
1,1,13.356943
0,1,13.358942
0,1,13.360948
0,1,13.362945
0,1,13.364944
0,1,13.366946
0,1,13.368936
1,1,13.370943
0,1,13.372943
0,1,13.37495
0,1,13.376944
0,1,13.37898
0,1,13.379993
0,1,13.382001
1,1,13.384003
0,1,13.386262
0,1,13.388
0,1,13.389994
0,1,13.392936
0,1,13.393991
0,1,13.396979
1,1,13.397993
0,1,13.400943
1,1,13.402939
0,1,13.404992
1,1,13.406939
0,1,13.408943
0,1,13.419928
0,1,13.42244
0,1,13.424443
0,1,13.426435
0,1,13.428439
0,1,13.430505
1,1,13.432497
0,1,13.434485
1,1,13.437441
0,1,13.43945
0,1,13.441445
0,1,13.44349
0,1,13.44545
0,1,13.447445
1,1,13.449438
0,1,13.451446
0,1,13.453452
0,1,13.455446
0,1,13.457448
0,1,13.459439
0,1,13.461622
0,1,13.463459
0,1,13.465442
0,1,13.467443
1,1,13.470057
0,1,13.471498
0,1,13.473505
0,1,13.475501
0,1,13.477504
1,1,13.479502
0,1,13.481503
1,1,13.483491
0,1,13.485493
0,1,13.487502
0,1,13.489504
0,1,13.4915
0,1,13.4935
0,1,13.49569
0,1,13.497503
0,1,13.499482
0,1,13.502437
0,1,13.505437
0,1,13.507455
0,1,13.509442
0,1,13.511437
0,1,13.513444
0,1,13.515437
0,1,13.517443
0,1,13.519442
0,1,13.521449
0,1,13.523443
0,1,13.525436
0,1,13.527435
0,1,13.529435
0,1,13.532449
0,1,13.534436
0,1,13.53645
0,1,13.538583
0,1,13.5435
0,1,13.545451
0,1,13.547619
0,1,13.549616
1,1,13.551685
0,1,13.553623
0,1,13.555655
0,1,13.557621
0,1,13.559623
0,1,13.561624
0,1,13.563624
0,1,13.565625
0,1,13.567616
0,1,13.56962
0,1,13.571634
0,1,13.573631
0,1,13.57562
0,1,13.577618
0,1,13.579673
0,1,13.581615
0,1,13.583617
0,1,13.585673
1,1,13.587624
0,1,13.58963
0,1,13.591661
0,1,13.593627
0,1,13.594677
0,1,13.597619
0,1,13.599684
0,1,13.601636
1,1,13.603626
0,1,13.605661
0,1,13.607677
0,1,13.608672
0,1,13.610685
0,1,13.612679
0,1,13.615672
0,1,13.617623
0,1,13.619618
0,1,13.621623
0,1,13.622684
0,1,13.624681
0,1,13.635735
0,1,13.637745
0,1,13.639735
1,1,13.641729
0,1,13.643733
0,1,13.645726
0,1,13.647864
0,1,13.649863
1,1,13.652143
0,1,13.65396
0,1,13.655859
0,1,13.65801
0,1,13.659869
0,1,13.661904
0,1,13.664862
0,1,13.666861
0,1,13.668859
0,1,13.670874
0,1,13.672907
1,1,13.6749
1,1,13.676925
0,1,13.678867
0,1,13.680866
0,1,13.683223
0,1,13.684859
0,1,13.686864
0,1,13.688858
0,1,13.690859
0,1,13.692858
0,1,13.69486
0,1,13.69686
0,1,13.69986
0,1,13.702862
0,1,13.70486
0,1,13.706859
0,1,13.709862
0,1,13.711862
1,1,13.714274
0,1,13.715862
0,1,13.71786
0,1,13.720172
0,1,13.721858
1,1,13.723863
0,1,13.725901
0,1,13.727859
0,1,13.729861
0,1,13.731861
0,1,13.733864
0,1,13.735863
0,1,13.737861
0,1,13.739866
0,1,13.741864
0,1,13.743867
0,1,13.745861
0,1,13.747861
0,1,13.749861
0,1,13.750862
0,1,13.753237
0,1,13.754869
0,1,13.756859
0,1,13.75886
0,1,13.760858
0,1,13.762859
0,1,13.764861
1,1,13.76686
0,1,13.768859
0,1,13.770862
1,1,13.772859
0,1,13.77586
0,1,13.777864
0,1,13.779863
0,1,13.781859
0,1,13.783865
0,1,13.786862
0,1,13.787859
1,1,13.790872
0,1,13.79187
0,1,13.794293
0,1,13.795863
0,1,13.797874
0,1,13.799859
0,1,13.801865
0,1,13.803862
0,1,13.805865
0,1,13.807862
0,1,13.809865
0,1,13.811865
0,1,13.813858
0,1,13.815862
0,1,13.818864
0,1,13.82086
0,1,13.822864
0,1,13.824868
0,1,13.826861
0,1,13.828864
0,1,13.83086
0,1,13.832861
0,1,13.834869
0,1,13.83687
0,1,13.838861
0,1,13.848944
0,1,13.850946
1,1,13.85309
1,1,13.85495
0,1,13.856951
0,1,13.858942
0,1,13.860943
0,1,13.862942
0,1,13.864944
0,1,13.867257
0,1,13.869658
0,1,13.870997
0,1,13.873006
0,1,13.875
0,1,13.876987
0,1,13.878945
0,1,13.881942
0,1,13.884011
0,1,13.885948
1,1,13.887951
0,1,13.889987
0,1,13.891987
0,1,13.893951
0,1,13.895952
0,1,13.898003
0,1,13.899998
0,1,13.901949
0,1,13.903956
0,1,13.905949
0,1,13.907944
0,1,13.910165
0,1,13.911942
0,1,13.913942
1,1,13.915951
0,1,13.917948
0,1,13.919948
0,1,13.922957
1,1,13.924999
0,1,13.926949
0,1,13.928943
1,1,13.93095
0,1,13.932945
0,1,13.934958
0,1,13.936954
0,1,13.938946
0,1,13.940943
0,1,13.942946
0,1,13.944952
0,1,13.947006
0,1,13.949015
0,1,13.951008
0,1,13.953443
1,1,13.955998
0,1,13.957959
0,1,13.959953
0,1,13.961992
0,1,13.963999
0,1,13.965944
0,1,13.968
0,1,13.969941
0,1,13.971949
0,1,13.973943
0,1,13.975952
0,1,13.977945
0,1,13.979953
1,1,13.981957
0,1,13.983943
0,1,13.985944
0,1,13.987949
0,1,13.989944
0,1,13.991942
0,1,13.993952
0,1,13.995952
0,1,13.99795
0,1,13.99995
0,1,14.001949
0,1,14.003945
0,1,14.005946
0,1,14.007942
0,1,14.009952
0,1,14.01195
0,1,14.01395
1,1,14.015964
0,1,14.01795
0,1,14.019991
0,1,14.021947
0,1,14.023951
0,1,14.02601
0,1,14.027987
0,1,14.030006
0,1,14.032009
1,1,14.033943
0,1,14.036505
0,1,14.038024
0,1,14.040016
1,1,14.041954
0,1,14.043953
0,1,14.046008
0,1,14.048005
0,1,14.050998
0,1,14.058878
0,1,14.061882
1,1,14.063883
0,1,14.065887
0,1,14.067879
1,1,14.069985
0,1,14.071954
0,1,14.073946
0,1,14.075947
0,1,14.078321
0,1,14.079927
0,1,14.082108
0,1,14.083923
0,1,14.086587
0,1,14.08792
0,1,14.090882
0,1,14.09292
0,1,14.094923
0,1,14.096936
0,1,14.098879
0,1,14.100876
0,1,14.102892
0,1,14.10488
0,1,14.106889
0,1,14.108877
0,1,14.110875
0,1,14.112939
0,1,14.114877
1,1,14.115878
0,1,14.117922
0,1,14.120093
0,1,14.121927
0,1,14.124875
0,1,14.12693
0,1,14.128932
0,1,14.130932
0,1,14.132876
0,1,14.134921
0,1,14.136877
0,1,14.13892
0,1,14.14092
0,1,14.14292
0,1,14.144934
0,1,14.146883
0,1,14.14892
0,1,14.150921
0,1,14.151921
0,1,14.153941
0,1,14.155931
0,1,14.157921
0,1,14.159931
0,1,14.161931
0,1,14.16392
1,1,14.165929
1,1,14.167936
0,1,14.169919
0,1,14.171941
0,1,14.173941
0,1,14.175944
0,1,14.17795
0,1,14.179946
0,1,14.181943
1,1,14.183891
0,1,14.186932
0,1,14.187932
0,1,14.189932
1,1,14.192882
0,1,14.193921
0,1,14.19692
0,1,14.19793
0,1,14.199934
1,1,14.202889
0,1,14.203931
0,1,14.206921
0,1,14.208887
0,1,14.210922
0,1,14.212943
0,1,14.214921
0,1,14.216945
0,1,14.218877
0,1,14.220922
0,1,14.222886
0,1,14.224921
1,1,14.226931
0,1,14.228932
0,1,14.230883
0,1,14.232885
0,1,14.234882
0,1,14.236461
0,1,14.237942
0,1,14.239943
0,1,14.241943
0,1,14.243946
0,1,14.245938
0,1,14.247932
0,1,14.250875
0,1,14.253876
0,1,14.255877
0,1,14.257877
0,1,14.259881
1,1,14.26689
0,1,14.270011
0,1,14.271936
0,1,14.27493
1,1,14.277891
0,1,14.279895
0,1,14.281931
1,1,14.284924
0,1,14.286926
0,1,14.2889
0,1,14.291573
0,1,14.293891
0,1,14.295892
0,1,14.297885
0,1,14.299883
0,1,14.301938
0,1,14.304951
0,1,14.306943
0,1,14.309887
1,1,14.311947
1,1,14.313892
0,1,14.315887
0,1,14.317908
0,1,14.319888
1,1,14.322935
0,1,14.324936
0,1,14.326886
0,1,14.328891
0,1,14.330929
0,1,14.33294
0,1,14.334932
0,1,14.337886
0,1,14.339937
0,1,14.341888
0,1,14.34388
1,1,14.345891
0,1,14.347935
0,1,14.350943
0,1,14.352923
0,1,14.354885
0,1,14.356878
0,1,14.358886
1,1,14.361924
0,1,14.363935
0,1,14.365942
1,1,14.367887
0,1,14.369976
0,1,14.372003
0,1,14.373932
0,1,14.376885
0,1,14.378948
0,1,14.380924
0,1,14.382892
0,1,14.384878
0,1,14.386881
0,1,14.388934
0,1,14.391945
0,1,14.393887
0,1,14.395935
0,1,14.397887
0,1,14.400394
0,1,14.401941
1,1,14.403938
0,1,14.406885
0,1,14.408883
0,1,14.410885
0,1,14.412884
0,1,14.414883
0,1,14.41689
0,1,14.418883
0,1,14.420883
0,1,14.422932
0,1,14.424932
0,1,14.426932
0,1,14.428877
1,1,14.43092
0,1,14.432884
0,1,14.434935
0,1,14.436896
0,1,14.438878
0,1,14.440888
0,1,14.442883
0,1,14.44489
0,1,14.446884
0,1,14.448884
0,1,14.450895
0,1,14.452876
0,1,14.454949
0,1,14.456899
0,1,14.458885
0,1,14.459946
0,1,14.462928
0,1,14.464925
0,1,14.466879
0,1,14.468884
0,1,14.470886
0,1,14.472886
0,1,14.474878
1,1,14.476879
1,1,14.478883
0,1,14.487113
0,1,14.489132
0,1,14.491406
0,1,14.493747
0,1,14.495102
0,1,14.497103
0,1,14.499151
0,1,14.501103
0,1,14.504107
0,1,14.506104
0,1,14.508112
0,1,14.510098
0,1,14.512116
0,1,14.5141
0,1,14.516156
0,1,14.518111
0,1,14.520109
0,1,14.522107
0,1,14.524102
0,1,14.526111
1,1,14.528104
0,1,14.530412
0,1,14.532628
1,1,14.534314
0,1,14.537155
0,1,14.538107
1,1,14.541156
0,1,14.543109
0,1,14.545106
0,1,14.547439
0,1,14.549464
0,1,14.551472
0,1,14.552528
0,1,14.555467
0,1,14.55747
0,1,14.559468
0,1,14.561472
1,1,14.563483
0,1,14.56549
1,1,14.567472
0,1,14.569466
0,1,14.571509
0,1,14.573536
0,1,14.575495
0,1,14.577466
0,1,14.579466
1,1,14.58147
0,1,14.583465
0,1,14.585479
0,1,14.587531
1,1,14.589469
0,1,14.591465
0,1,14.593477
0,1,14.595468
0,1,14.597469
1,1,14.599472
0,1,14.601471
0,1,14.603477
0,1,14.605525
0,1,14.607469
1,1,14.609473
0,1,14.611475
0,1,14.613523
0,1,14.615465
1,1,14.61747
0,1,14.619463
0,1,14.621465
1,1,14.62452
0,1,14.626508
0,1,14.628465
0,1,14.630465
0,1,14.632463
0,1,14.634464
0,1,14.636507
0,1,14.638463
0,1,14.640465
0,1,14.642475
1,1,14.644466
1,1,14.646523
0,1,14.648465
1,1,14.650516
0,1,14.653051
0,1,14.654512
0,1,14.656483
0,1,14.658466
0,1,14.660466
0,1,14.662466
0,1,14.664474
0,1,14.666464
0,1,14.668463
0,1,14.670465
0,1,14.672477
0,1,14.675467
0,1,14.67751
0,1,14.679479
0,1,14.681514
0,1,14.683507
0,1,14.685471
0,1,14.68747
1,1,14.689471
1,1,14.697468
0,1,14.69947
0,1,14.701481
0,1,14.703475
0,1,14.705513
0,1,14.708466
0,1,14.709466
0,1,14.711676
0,1,14.713531
0,1,14.715517
0,1,14.717463
0,1,14.719501
1,1,14.722471
0,1,14.724467
0,1,14.72649
0,1,14.728508
0,1,14.730468
0,1,14.732464
0,1,14.733532
0,1,14.736481
0,1,14.738508
0,1,14.740464
0,1,14.742526
0,1,14.744472
0,1,14.746482
0,1,14.748464
0,1,14.750471
0,1,14.752765
0,1,14.754473
0,1,14.757474
0,1,14.758533
0,1,14.760529
0,1,14.762531
0,1,14.764729
0,1,14.766518
0,1,14.768525
0,1,14.770516
