# {"t_start": 1657922735.2052042, "env_id": null} 
r,l,t 
0,1,21.893156
1,1,21.895156
0,1,21.898197
0,1,21.900098
0,1,21.902159
0,1,21.90416
0,1,21.907101
1,1,21.909296
0,1,21.910982
1,1,21.913606
0,1,21.915617
0,1,21.917614
0,1,21.919554
0,1,21.921461
1,1,21.923419
1,1,21.925463
0,1,21.927464
0,1,21.929461
1,1,21.931475
0,1,21.933453
0,1,21.935417
0,1,21.937642
0,1,21.939406
0,1,21.941715
1,1,21.942729
1,1,21.944768
0,1,21.946728
1,1,21.948722
1,1,21.950554
0,1,21.952537
1,1,21.954539
0,1,21.956576
1,1,21.958536
0,1,21.970251
0,1,21.973169
1,1,21.975216
1,1,21.977414
0,1,21.980008
1,1,21.982003
0,1,21.984007
0,1,21.987007
0,1,21.989993
1,1,21.992056
1,1,21.994005
0,1,21.99606
1,1,21.998882
1,1,22.000851
0,1,22.002863
0,1,22.004904
0,1,22.007433
0,1,22.009546
1,1,22.010962
1,1,22.013617
0,1,22.016619
0,1,22.018714
0,1,22.020336
1,1,22.022377
0,1,22.024376
0,1,22.026378
0,1,22.028377
0,1,22.030638
1,1,22.033376
1,1,22.035326
0,1,22.037329
0,1,22.039331
1,1,22.041327
1,1,22.043376
0,1,22.04532
0,1,22.047322
1,1,22.050208
1,1,22.052977
1,1,22.054974
1,1,22.057034
0,1,22.059024
0,1,22.062019
1,1,22.06419
0,1,22.065981
0,1,22.067976
1,1,22.069978
0,1,22.073019
0,1,22.074023
0,1,22.077018
0,1,22.07898
1,1,22.080981
0,1,22.083028
0,1,22.086022
0,1,22.087963
1,1,22.089979
1,1,22.091969
0,1,22.09406
0,1,22.096983
1,1,22.099964
1,1,22.103969
0,1,22.105966
1,1,22.109107
0,1,22.111788
1,1,22.114791
1,1,22.117
0,1,22.120788
0,1,22.122784
1,1,22.124836
0,1,22.126837
1,1,22.128844
1,1,22.131791
1,1,22.134795
0,1,22.137779
0,1,22.140188
0,1,22.143196
0,1,22.145242
0,1,22.147189
0,1,22.149482
0,1,22.15247
1,1,22.155387
0,1,22.15738
0,1,22.15934
1,1,22.161326
1,1,22.164272
0,1,22.166818
1,1,22.169184
0,1,22.171105
1,1,22.173054
0,1,22.175055
0,1,22.177112
1,1,22.179112
0,1,22.182086
0,1,22.184465
0,1,22.186107
0,1,22.189117
0,1,22.191101
1,1,22.193053
0,1,22.195054
1,1,22.197057
0,1,22.200111
0,1,22.210249
0,1,22.213796
0,1,22.215791
0,1,22.219221
1,1,22.222236
0,1,22.224185
0,1,22.226183
0,1,22.22845
0,1,22.230039
1,1,22.233037
0,1,22.236052
0,1,22.239855
0,1,22.242857
0,1,22.245908
0,1,22.247848
1,1,22.25086
0,1,22.25289
0,1,22.254899
0,1,22.256903
0,1,22.259865
0,1,22.261844
1,1,22.26385
0,1,22.265855
1,1,22.267906
0,1,22.270854
0,1,22.272846
0,1,22.274847
1,1,22.276905
1,1,22.278914
1,1,22.280923
0,1,22.28286
0,1,22.285071
0,1,22.286846
0,1,22.288859
0,1,22.290853
0,1,22.292845
0,1,22.294854
1,1,22.296861
1,1,22.299
1,1,22.300845
0,1,22.303898
1,1,22.305857
0,1,22.307846
1,1,22.31045
1,1,22.312254
0,1,22.314406
0,1,22.316264
0,1,22.318212
1,1,22.321262
0,1,22.323276
0,1,22.325259
0,1,22.327255
1,1,22.329203
0,1,22.331214
0,1,22.333258
0,1,22.335492
1,1,22.338201
0,1,22.340519
1,1,22.342697
1,1,22.345551
0,1,22.347825
1,1,22.349787
0,1,22.351761
0,1,22.353757
0,1,22.356706
0,1,22.358753
0,1,22.360701
0,1,22.362709
1,1,22.365703
0,1,22.367745
1,1,22.369757
0,1,22.371707
0,1,22.373709
0,1,22.375715
1,1,22.377698
1,1,22.379496
1,1,22.382394
0,1,22.384419
1,1,22.386377
1,1,22.388385
1,1,22.3905
0,1,22.392433
0,1,22.394375
0,1,22.397371
0,1,22.399451
0,1,22.401327
0,1,22.403377
1,1,22.405384
1,1,22.407337
0,1,22.409919
0,1,22.411981
0,1,22.414259
1,1,22.416945
1,1,22.418921
0,1,22.42093
0,1,22.42292
0,1,22.424967
1,1,22.426994
0,1,22.427983
0,1,22.430943
1,1,22.442182
1,1,22.445181
1,1,22.448186
1,1,22.450473
0,1,22.453489
0,1,22.455474
0,1,22.457473
1,1,22.460486
0,1,22.462484
0,1,22.465492
1,1,22.467488
1,1,22.471099
0,1,22.474112
1,1,22.476241
1,1,22.478745
0,1,22.481473
1,1,22.484487
1,1,22.48753
0,1,22.489237
0,1,22.49212
1,1,22.494117
0,1,22.497186
0,1,22.500507
1,1,22.503116
0,1,22.505133
1,1,22.508362
1,1,22.510907
1,1,22.512773
0,1,22.516523
0,1,22.519665
0,1,22.521692
1,1,22.524147
1,1,22.526705
0,1,22.528644
0,1,22.53064
1,1,22.533757
0,1,22.536648
1,1,22.538697
1,1,22.54167
0,1,22.543669
0,1,22.545691
0,1,22.54768
0,1,22.550434
1,1,22.553043
0,1,22.554994
0,1,22.557038
0,1,22.558992
0,1,22.561036
1,1,22.563004
1,1,22.565985
1,1,22.568041
1,1,22.569987
1,1,22.571993
1,1,22.573999
0,1,22.576005
1,1,22.577992
1,1,22.579993
0,1,22.582642
0,1,22.585048
1,1,22.586992
0,1,22.589016
0,1,22.59099
0,1,22.593045
1,1,22.595046
0,1,22.598036
1,1,22.600214
0,1,22.601443
1,1,22.604431
0,1,22.606379
0,1,22.608281
0,1,22.610602
0,1,22.612267
0,1,22.615207
0,1,22.617215
1,1,22.618987
0,1,22.621876
0,1,22.623873
0,1,22.625883
0,1,22.62846
0,1,22.630514
1,1,22.632092
0,1,22.634076
0,1,22.637013
0,1,22.639201
1,1,22.641157
0,1,22.643157
0,1,22.645216
1,1,22.64758
0,1,22.649635
0,1,22.651469
1,1,22.654468
0,1,22.656477
0,1,22.658475
1,1,22.66052
0,1,22.662765
0,1,22.665474
0,1,22.667479
1,1,22.669469
0,1,22.671534
1,1,22.673531
1,1,22.685132
0,1,22.68813
0,1,22.689921
1,1,22.692984
1,1,22.694929
0,1,22.697112
1,1,22.700355
1,1,22.703022
0,1,22.706181
1,1,22.709018
1,1,22.711074
1,1,22.713732
0,1,22.717712
1,1,22.720723
1,1,22.723713
0,1,22.725722
1,1,22.728712
1,1,22.73071
1,1,22.732879
0,1,22.734776
1,1,22.737712
0,1,22.739716
1,1,22.741764
0,1,22.743767
0,1,22.745768
0,1,22.747707
0,1,22.749708
0,1,22.75177
0,1,22.754712
0,1,22.756764
0,1,22.758763
0,1,22.760714
0,1,22.76371
0,1,22.765711
0,1,22.76771
0,1,22.770609
1,1,22.772608
0,1,22.774611
0,1,22.776615
0,1,22.779034
1,1,22.782257
0,1,22.783974
0,1,22.785982
0,1,22.787923
0,1,22.790924
0,1,22.792974
1,1,22.79492
0,1,22.796918
0,1,22.800083
1,1,22.802088
1,1,22.804135
0,1,22.807048
0,1,22.809828
1,1,22.811828
1,1,22.814835
0,1,22.816888
0,1,22.818896
0,1,22.820885
0,1,22.822883
1,1,22.824888
0,1,22.826881
0,1,22.829825
1,1,22.832201
0,1,22.833885
0,1,22.83603
0,1,22.837885
1,1,22.839826
0,1,22.841887
0,1,22.843889
1,1,22.846828
0,1,22.849459
0,1,22.850481
0,1,22.853487
0,1,22.855834
0,1,22.857714
0,1,22.859784
0,1,22.861837
0,1,22.864785
0,1,22.86747
0,1,22.869511
0,1,22.872523
0,1,22.874659
0,1,22.876472
1,1,22.878488
1,1,22.88061
0,1,22.883464
0,1,22.88552
1,1,22.887522
0,1,22.890509
0,1,22.892465
1,1,22.894522
0,1,22.896516
1,1,22.898971
1,1,22.900869
0,1,22.902925
0,1,22.904919
0,1,22.908278
1,1,22.910383
1,1,22.912026
0,1,22.914787
0,1,22.926837
0,1,22.929795
1,1,22.931781
0,1,22.93485
1,1,22.937838
1,1,22.939782
1,1,22.941789
0,1,22.943833
1,1,22.946087
1,1,22.947807
1,1,22.950408
1,1,22.953398
1,1,22.956394
1,1,22.958348
0,1,22.96034
1,1,22.963338
1,1,22.965519
1,1,22.968443
0,1,22.970453
1,1,22.972437
0,1,22.974106
0,1,22.976102
1,1,22.979033
0,1,22.981605
1,1,22.983891
0,1,22.986598
0,1,22.988597
1,1,22.990626
0,1,22.992607
1,1,22.994664
0,1,22.996624
1,1,22.999477
0,1,23.001378
1,1,23.003425
0,1,23.006425
1,1,23.009015
0,1,23.010661
0,1,23.012673
0,1,23.015607
1,1,23.017625
0,1,23.020612
1,1,23.022661
0,1,23.024617
0,1,23.026613
1,1,23.02861
1,1,23.03071
0,1,23.034618
0,1,23.037661
0,1,23.039373
0,1,23.041299
0,1,23.043353
1,1,23.046297
0,1,23.048926
1,1,23.050917
0,1,23.053869
0,1,23.055876
1,1,23.057874
0,1,23.059872
1,1,23.061918
0,1,23.064871
1,1,23.066876
0,1,23.068867
1,1,23.070874
0,1,23.07287
0,1,23.074928
0,1,23.076871
1,1,23.07886
0,1,23.081829
0,1,23.083848
0,1,23.085842
0,1,23.087889
0,1,23.090334
0,1,23.092279
0,1,23.094339
0,1,23.097053
0,1,23.099289
0,1,23.101892
0,1,23.104042
0,1,23.106963
0,1,23.108918
0,1,23.110893
1,1,23.1139
0,1,23.116812
1,1,23.119239
0,1,23.122228
0,1,23.125181
0,1,23.127179
0,1,23.129827
0,1,23.131808
0,1,23.133897
0,1,23.136824
0,1,23.138816
0,1,23.141818
0,1,23.143818
0,1,23.145851
0,1,23.147812
0,1,23.150822
0,1,23.152877
0,1,23.156119
1,1,23.157815
0,1,23.166826
0,1,23.170826
1,1,23.172815
0,1,23.174816
0,1,23.176885
0,1,23.178827
0,1,23.182497
0,1,23.185259
0,1,23.18726
0,1,23.189347
0,1,23.191255
1,1,23.193253
1,1,23.196253
1,1,23.198266
0,1,23.201764
1,1,23.204714
0,1,23.206768
1,1,23.208773
0,1,23.210877
0,1,23.212775
1,1,23.21571
0,1,23.217768
0,1,23.220889
1,1,23.222857
0,1,23.224998
0,1,23.226833
0,1,23.2289
0,1,23.231831
1,1,23.233835
0,1,23.236312
0,1,23.238842
0,1,23.240868
0,1,23.242986
0,1,23.244907
0,1,23.246838
0,1,23.249852
1,1,23.251836
0,1,23.253835
1,1,23.255928
0,1,23.257843
0,1,23.260507
0,1,23.261837
0,1,23.263842
0,1,23.265888
0,1,23.268931
0,1,23.270975
0,1,23.273011
0,1,23.275018
1,1,23.276964
0,1,23.27922
0,1,23.281372
1,1,23.28349
0,1,23.285423
1,1,23.288369
1,1,23.28999
1,1,23.292048
1,1,23.293993
1,1,23.295998
1,1,23.297999
1,1,23.301271
1,1,23.303277
0,1,23.305322
0,1,23.307315
1,1,23.309315
0,1,23.311305
0,1,23.313267
0,1,23.316269
0,1,23.31827
0,1,23.32027
1,1,23.322502
1,1,23.324332
1,1,23.326665
0,1,23.328077
0,1,23.3309
0,1,23.332897
1,1,23.335894
1,1,23.337893
1,1,23.340593
1,1,23.341948
1,1,23.344888
0,1,23.347487
0,1,23.349207
0,1,23.351142
0,1,23.353173
1,1,23.355159
0,1,23.357171
0,1,23.359173
1,1,23.361169
0,1,23.363166
0,1,23.366109
0,1,23.368127
0,1,23.37051
1,1,23.372167
0,1,23.374168
0,1,23.376169
1,1,23.37816
1,1,23.380509
0,1,23.382474
0,1,23.384428
0,1,23.386466
1,1,23.398426
0,1,23.400979
0,1,23.403935
0,1,23.405931
0,1,23.407984
1,1,23.40993
1,1,23.411974
0,1,23.414231
0,1,23.416934
1,1,23.418999
0,1,23.421002
0,1,23.423932
0,1,23.425972
1,1,23.427934
0,1,23.430372
0,1,23.433016
0,1,23.436088
0,1,23.438014
0,1,23.440021
1,1,23.442014
0,1,23.444068
1,1,23.446066
0,1,23.449071
1,1,23.45103
0,1,23.453015
1,1,23.455075
0,1,23.457082
1,1,23.459017
1,1,23.461073
1,1,23.463072
1,1,23.465011
0,1,23.468071
0,1,23.470014
0,1,23.473024
0,1,23.475011
0,1,23.47706
0,1,23.479064
0,1,23.480788
0,1,23.482433
0,1,23.485389
1,1,23.487381
0,1,23.489562
1,1,23.491436
0,1,23.493438
0,1,23.49544
0,1,23.498382
0,1,23.500597
1,1,23.502661
1,1,23.504653
0,1,23.507615
1,1,23.509665
0,1,23.511606
0,1,23.513598
0,1,23.515597
0,1,23.517598
0,1,23.519657
1,1,23.521657
0,1,23.52376
0,1,23.525761
1,1,23.527613
1,1,23.530462
1,1,23.533018
1,1,23.535022
0,1,23.536075
1,1,23.537045
0,1,23.538047
0,1,23.53901
1,1,23.539818
0,1,23.540009
0,1,23.541047
0,1,23.542014
1,1,23.543066
1,1,23.544008
0,1,23.545012
0,1,23.545012
1,1,23.546009
0,1,23.548011
1,1,23.549047
0,1,23.551436
0,1,23.552434
1,1,23.552434
1,1,23.553434
1,1,23.554555
0,1,23.555471
1,1,23.556432
1,1,23.557434
0,1,23.557495
0,1,23.558476
0,1,23.559433
0,1,23.561183
0,1,23.561433
1,1,23.56276
0,1,23.563434
0,1,23.564438
0,1,23.565435
0,1,23.567434
1,1,23.567434
0,1,23.569066
0,1,23.570052
0,1,23.570814
0,1,23.57509
0,1,23.576049
0,1,23.577083
1,1,23.578087
0,1,23.579079
0,1,23.580094
0,1,23.5807
0,1,23.581618
0,1,23.582616
0,1,23.58462
0,1,23.58562
0,1,23.586713
0,1,23.587617
0,1,23.588617
0,1,23.589618
0,1,23.590618
1,1,23.591617
0,1,23.592618
0,1,23.593621
0,1,23.594583
0,1,23.594621
1,1,23.595618
0,1,23.596898
0,1,23.59862
0,1,23.599668
0,1,23.600658
1,1,23.602623
1,1,23.603618
0,1,23.604617
1,1,23.605623
0,1,23.605623
1,1,23.606616
1,1,23.60762
1,1,23.60863
0,1,23.609626
1,1,23.610622
0,1,23.61162
0,1,23.61262
0,1,23.61262
0,1,23.613622
0,1,23.614622
1,1,23.615621
0,1,23.616621
0,1,23.617677
0,1,23.617677
0,1,23.619302
1,1,23.620211
0,1,23.62121
0,1,23.62121
0,1,23.622592
0,1,23.623209
0,1,23.624211
1,1,23.625207
1,1,23.626206
0,1,23.626206
1,1,23.627206
1,1,23.628208
0,1,23.628837
0,1,23.630151
0,1,23.630814
0,1,23.631814
0,1,23.632814
0,1,23.633815
0,1,23.634815
1,1,23.635866
1,1,23.635866
0,1,23.63685
1,1,23.637814
0,1,23.638825
1,1,23.63983
0,1,23.640817
0,1,23.641825
0,1,23.642857
1,1,23.64383
1,1,23.644818
0,1,23.645818
0,1,23.646984
0,1,23.647818
1,1,23.64889
0,1,23.650461
1,1,23.65164
1,1,23.651948
0,1,23.652968
1,1,23.653946
0,1,23.654906
0,1,23.656069
1,1,23.656946
0,1,23.658014
1,1,23.658915
0,1,23.66092
0,1,23.661907
0,1,23.662912
0,1,23.663907
1,1,23.66591
0,1,23.666954
0,1,23.668286
1,1,23.669818
0,1,23.671107
1,1,23.671859
1,1,23.672813
0,1,23.677856
0,1,23.679973
0,1,23.681507
0,1,23.682514
0,1,23.684508
1,1,23.685269
1,1,23.685505
0,1,23.686534
0,1,23.687531
0,1,23.687531
0,1,23.688701
1,1,23.689164
0,1,23.690089
1,1,23.69161
0,1,23.692102
1,1,23.693126
0,1,23.694123
1,1,23.694123
0,1,23.695071
0,1,23.696276
0,1,23.697073
0,1,23.698199
0,1,23.69907
0,1,23.69907
1,1,23.700208
1,1,23.701115
0,1,23.702083
0,1,23.702083
0,1,23.703085
0,1,23.703314
1,1,23.704083
1,1,23.705071
1,1,23.706105
0,1,23.707148
1,1,23.707148
0,1,23.708801
0,1,23.708801
0,1,23.71077
0,1,23.71077
0,1,23.712043
1,1,23.712819
1,1,23.714781
1,1,23.715863
0,1,23.716768
0,1,23.717764
0,1,23.718765
0,1,23.718765
1,1,23.720783
0,1,23.72177
0,1,23.722816
1,1,23.722816
0,1,23.723778
0,1,23.725777
1,1,23.725777
0,1,23.7268
1,1,23.727766
1,1,23.727766
0,1,23.7288
0,1,23.7288
1,1,23.730146
0,1,23.730814
1,1,23.731765
0,1,23.732766
0,1,23.732766
0,1,23.7338
0,1,23.7338
0,1,23.734923
0,1,23.735765
1,1,23.735765
0,1,23.736801
0,1,23.737765
0,1,23.737765
0,1,23.7388
1,1,23.7388
0,1,23.740065
1,1,23.740766
0,1,23.741815
0,1,23.743224
0,1,23.743802
0,1,23.745813
0,1,23.746766
1,1,23.748019
0,1,23.748765
0,1,23.749771
0,1,23.750184
0,1,23.750803
0,1,23.751805
0,1,23.753773
0,1,23.754766
1,1,23.755826
1,1,23.757246
1,1,23.757812
1,1,23.759444
1,1,23.760477
1,1,23.761498
0,1,23.763477
0,1,23.764506
1,1,23.765502
0,1,23.766449
0,1,23.768492
0,1,23.775599
0,1,23.778793
0,1,23.780894
0,1,23.782848
1,1,23.783894
0,1,23.785846
1,1,23.883937
0,1,23.885202
0,1,23.885937
1,1,23.887938
0,1,23.891046
0,1,23.893055
0,1,23.894049
0,1,23.895048
0,1,23.899046
0,1,23.900046
0,1,23.902091
0,1,23.903055
0,1,23.906098
1,1,23.908048
1,1,23.909053
0,1,23.910102
1,1,23.914133
0,1,23.915048
0,1,23.917055
1,1,23.918097
1,1,23.923052
1,1,23.924048
0,1,23.925093
1,1,23.926106
0,1,23.930155
1,1,23.932155
0,1,23.933152
0,1,23.934152
1,1,23.938201
1,1,23.940096
0,1,23.94127
0,1,23.942098
1,1,23.946151
0,1,23.947211
0,1,23.949274
0,1,23.950291
1,1,23.955294
1,1,23.956336
0,1,23.957334
0,1,23.958336
0,1,23.962345
0,1,23.964298
0,1,23.965346
1,1,23.966689
0,1,23.969924
0,1,23.971972
1,1,23.972964
0,1,23.973967
1,1,23.978925
0,1,23.980078
1,1,23.981926
0,1,23.98297
0,1,23.987919
0,1,23.988931
1,1,23.989925
1,1,23.991919
0,1,23.994966
0,1,23.996918
1,1,23.99793
0,1,23.998966
0,1,24.002921
1,1,24.003962
0,1,24.005924
0,1,24.006925
1,1,24.009921
1,1,24.011927
0,1,24.013367
0,1,24.014923
0,1,24.018967
0,1,24.020923
0,1,24.021971
0,1,24.022965
1,1,24.026971
1,1,24.027929
0,1,24.029924
1,1,24.031919
1,1,24.034966
0,1,24.036924
1,1,24.037977
0,1,24.038966
1,1,24.04293
0,1,24.044006
0,1,24.045917
0,1,24.046991
1,1,24.051176
0,1,24.052921
0,1,24.054923
0,1,24.055963
0,1,24.059923
1,1,24.060971
0,1,24.061965
1,1,24.062965
0,1,24.066972
0,1,24.06892
0,1,24.075571
0,1,24.076567
0,1,24.081212
0,1,24.083149
0,1,24.084344
0,1,24.086154
0,1,24.090279
0,1,24.091195
1,1,24.093154
0,1,24.094159
0,1,24.099787
1,1,24.101786
0,1,24.103784
0,1,24.104783
1,1,24.108826
0,1,24.110438
0,1,24.111408
0,1,24.113365
0,1,24.119097
1,1,24.121
1,1,24.122003
0,1,24.123999
0,1,24.128004
0,1,24.129043
0,1,24.131006
1,1,24.132045
1,1,24.136997
0,1,24.138043
1,1,24.14014
1,1,24.141096
0,1,24.14514
1,1,24.147103
1,1,24.148095
0,1,24.149097
0,1,24.15314
0,1,24.155149
1,1,24.156096
0,1,24.157147
0,1,24.161254
0,1,24.162218
0,1,24.164374
0,1,24.165212
0,1,24.169875
0,1,24.171869
0,1,24.172877
0,1,24.174944
0,1,24.178015
0,1,24.180022
0,1,24.180869
0,1,24.182764
1,1,24.186384
0,1,24.187432
0,1,24.189265
0,1,24.190186
0,1,24.193191
0,1,24.195185
0,1,24.196185
1,1,24.197191
0,1,24.202178
0,1,24.203185
0,1,24.205287
1,1,24.206181
0,1,24.210263
0,1,24.21124
1,1,24.212224
1,1,24.213557
0,1,24.218183
1,1,24.219182
0,1,24.22052
0,1,24.221297
0,1,24.225289
1,1,24.226297
0,1,24.227336
0,1,24.228332
0,1,24.233332
0,1,24.234758
1,1,24.236288
1,1,24.237332
0,1,24.240435
0,1,24.241326
0,1,24.242326
1,1,24.243293
0,1,24.246328
1,1,24.247334
1,1,24.248328
1,1,24.249702
1,1,24.251946
0,1,24.252957
0,1,24.253909
0,1,24.253909
0,1,24.256908
0,1,24.256908
0,1,24.257906
1,1,24.257906
0,1,24.260907
1,1,24.260907
1,1,24.261941
0,1,24.262907
0,1,24.264906
0,1,24.265917
1,1,24.271905
0,1,24.272907
1,1,24.274996
1,1,24.274996
0,1,24.276078
0,1,24.276904
0,1,24.277906
0,1,24.278907
0,1,24.279978
0,1,24.280946
1,1,24.283044
0,1,24.284499
0,1,24.28555
1,1,24.28555
0,1,24.288472
1,1,24.288472
0,1,24.290078
0,1,24.290509
0,1,24.292506
0,1,24.293471
0,1,24.294476
0,1,24.294476
0,1,24.297514
0,1,24.298477
1,1,24.299157
0,1,24.300247
0,1,24.302771
0,1,24.30379
0,1,24.304821
1,1,24.305833
0,1,24.307873
0,1,24.308836
0,1,24.308836
0,1,24.309836
0,1,24.31284
0,1,24.313857
0,1,24.313857
1,1,24.315837
0,1,24.317832
1,1,24.318836
1,1,24.319861
1,1,24.321835
0,1,24.323952
1,1,24.325957
0,1,24.326954
0,1,24.327952
1,1,24.330952
0,1,24.33299
0,1,24.334008
1,1,24.335004
1,1,24.338003
1,1,24.339045
0,1,24.340003
0,1,24.342008
1,1,24.345048
0,1,24.346004
0,1,24.347009
0,1,24.349003
1,1,24.353109
1,1,24.35413
0,1,24.355137
0,1,24.356124
1,1,24.359172
0,1,24.360123
0,1,24.361164
0,1,24.362133
0,1,24.366172
0,1,24.367128
0,1,24.369129
0,1,24.370225
0,1,24.373172
0,1,24.375139
0,1,24.376172
0,1,24.377127
1,1,24.381136
0,1,24.383125
1,1,24.384324
0,1,24.386125
0,1,24.389171
0,1,24.390265
1,1,24.392125
1,1,24.393264
1,1,24.396836
1,1,24.398284
0,1,24.399282
0,1,24.401435
0,1,24.40444
1,1,24.406439
1,1,24.407477
0,1,24.408431
0,1,24.412264
0,1,24.413728
0,1,24.414654
0,1,24.416657
0,1,24.421275
0,1,24.422472
1,1,24.423271
0,1,24.424312
0,1,24.428271
1,1,24.430296
0,1,24.438271
0,1,24.439307
0,1,24.442319
0,1,24.443322
0,1,24.44432
0,1,24.445326
0,1,24.449368
0,1,24.450745
0,1,24.452739
0,1,24.453737
0,1,24.457877
1,1,24.458842
0,1,24.460832
0,1,24.461841
0,1,24.465769
0,1,24.467834
0,1,24.468829
0,1,24.470222
0,1,24.473836
1,1,24.474828
0,1,24.476895
1,1,24.477872
0,1,24.481972
0,1,24.482872
1,1,24.484841
0,1,24.48595
0,1,24.489828
1,1,24.490874
1,1,24.491873
1,1,24.493872
0,1,24.497771
0,1,24.49895
1,1,24.500251
0,1,24.50103
0,1,24.505021
1,1,24.505977
0,1,24.507094
0,1,24.509146
1,1,24.512554
0,1,24.514213
1,1,24.515209
0,1,24.516161
1,1,24.519831
0,1,24.520956
1,1,24.521845
0,1,24.522825
0,1,24.525819
0,1,24.526821
0,1,24.526821
0,1,24.527823
1,1,24.530817
1,1,24.530817
0,1,24.53282
1,1,24.533821
0,1,24.535856
0,1,24.536833
1,1,24.536833
0,1,24.537877
0,1,24.540241
0,1,24.540241
0,1,24.541172
0,1,24.542168
0,1,24.544175
0,1,24.544175
0,1,24.545171
0,1,24.546171
1,1,24.548171
0,1,24.548778
0,1,24.5498
0,1,24.550755
0,1,24.552756
1,1,24.552756
0,1,24.553794
1,1,24.553794
0,1,24.555757
0,1,24.556793
0,1,24.557758
0,1,24.557758
0,1,24.559757
0,1,24.56076
1,1,24.56076
1,1,24.561756
0,1,24.56376
1,1,24.564757
1,1,24.565758
1,1,24.565758
0,1,24.568436
0,1,24.569007
1,1,24.569957
1,1,24.569957
1,1,24.57199
0,1,24.572954
1,1,24.572954
0,1,24.573954
0,1,24.575991
0,1,24.575991
1,1,24.57699
1,1,24.577955
1,1,24.578971
0,1,24.580253
0,1,24.585978
0,1,24.586978
0,1,24.58935
1,1,24.590336
0,1,24.590336
0,1,24.5913
1,1,24.593305
1,1,24.594303
1,1,24.594303
0,1,24.595338
0,1,24.598326
0,1,24.5993
1,1,24.600229
0,1,24.601231
0,1,24.602647
0,1,24.603226
0,1,24.604226
1,1,24.604226
0,1,24.606228
1,1,24.607322
1,1,24.608231
1,1,24.608231
1,1,24.610875
0,1,24.610875
0,1,24.611803
0,1,24.612854
1,1,24.614804
0,1,24.615857
0,1,24.615857
1,1,24.616841
1,1,24.618905
0,1,24.618905
1,1,24.620071
1,1,24.621066
0,1,24.623068
1,1,24.623068
0,1,24.624071
0,1,24.624071
0,1,24.626068
0,1,24.627105
0,1,24.627105
0,1,24.628067
1,1,24.630178
0,1,24.631215
0,1,24.632179
0,1,24.632179
0,1,24.635176
0,1,24.635176
0,1,24.63618
0,1,24.637177
0,1,24.641022
0,1,24.642026
1,1,24.643026
0,1,24.644026
1,1,24.645988
1,1,24.64699
0,1,24.647993
1,1,24.649028
0,1,24.652028
0,1,24.653032
0,1,24.654
0,1,24.655031
0,1,24.658503
0,1,24.659078
0,1,24.660431
1,1,24.661069
1,1,24.664069
1,1,24.665069
0,1,24.666071
0,1,24.667258
1,1,24.670069
0,1,24.671066
0,1,24.67207
1,1,24.673066
1,1,24.675031
0,1,24.67603
0,1,24.677026
0,1,24.678066
1,1,24.681602
0,1,24.682667
0,1,24.683671
0,1,24.684623
0,1,24.687621
1,1,24.688621
0,1,24.689955
1,1,24.690833
0,1,24.694789
0,1,24.695819
0,1,24.69678
1,1,24.698784
1,1,24.702753
1,1,24.704809
0,1,24.705753
0,1,24.706751
0,1,24.70975
0,1,24.71075
0,1,24.711862
1,1,24.712749
0,1,24.71575
0,1,24.716752
0,1,24.723
0,1,24.724218
1,1,24.727999
0,1,24.729
1,1,24.729999
1,1,24.732012
1,1,24.737
1,1,24.738003
0,1,24.739002
0,1,24.740128
0,1,24.74684
1,1,24.748006
0,1,24.749999
1,1,24.751042
0,1,24.75505
0,1,24.756045
1,1,24.75805
1,1,24.759056
1,1,24.762062
0,1,24.764
0,1,24.765035
1,1,24.766049
1,1,24.769143
1,1,24.770152
0,1,24.772162
0,1,24.774205
1,1,24.777156
1,1,24.778746
0,1,24.77972
0,1,24.780709
1,1,24.784669
1,1,24.785679
0,1,24.787666
0,1,24.788685
1,1,24.791669
1,1,24.793668
0,1,24.794899
0,1,24.795725
0,1,24.802049
0,1,24.80405
1,1,24.805061
1,1,24.807054
0,1,24.811053
1,1,24.813057
1,1,24.814048
0,1,24.816048
0,1,24.82083
0,1,24.821876
0,1,24.822873
1,1,24.824829
1,1,24.828831
1,1,24.830279
0,1,24.830872
0,1,24.832872
0,1,24.836872
0,1,24.838845
0,1,24.840275
0,1,24.841872
1,1,24.84583
1,1,24.847833
0,1,24.849827
1,1,24.850828
1,1,24.855832
0,1,24.856827
0,1,24.857872
0,1,24.858875
0,1,24.86349
1,1,24.864833
1,1,24.866931
1,1,24.867873
0,1,24.871828
0,1,24.872883
0,1,24.873873
0,1,24.875826
0,1,24.878882
0,1,24.880853
0,1,24.881875
1,1,24.883878
0,1,24.88784
1,1,24.888834
0,1,24.890246
1,1,24.890884
0,1,24.894982
0,1,24.895886
0,1,24.896875
1,1,24.898831
0,1,24.902951
0,1,24.904004
0,1,24.905956
0,1,24.907023
0,1,24.91201
0,1,24.914305
1,1,24.915956
0,1,24.917953
1,1,24.925002
1,1,24.926956
0,1,24.929055
0,1,24.931086
1,1,24.937097
0,1,24.939081
0,1,24.949843
1,1,24.95289
0,1,24.961846
0,1,24.963844
1,1,24.966847
0,1,24.968842
0,1,24.975856
1,1,24.977857
0,1,24.980393
0,1,24.982845
0,1,24.988841
1,1,24.991846
0,1,24.993851
0,1,24.996853
1,1,25.003551
1,1,25.005545
0,1,25.007553
0,1,25.009545
1,1,25.016599
