# {"t_start": 1658239102.0322807, "env_id": null} 
r,l,t 
-1,1,3.430232
1,1,3.430232
-1,1,3.431233
-1,1,3.431233
-1,1,3.432235
-1,1,3.432235
1,1,3.432235
-1,1,3.433234
1,1,3.434233
-1,1,3.434233
-1,1,3.435233
1,1,3.435233
-1,1,3.436234
1,1,3.436234
3,5,3.439235
-1,1,3.439235
-1,1,3.440236
-1,1,3.440236
1,1,3.441235
-1,1,3.441235
1,1,3.442239
-1,3,3.443235
-1,1,3.444246
-2,6,3.446948
-1,1,3.446948
1,1,3.44796
-1,1,3.44796
2,4,3.44995
-1,1,3.44995
1,1,3.450949
1,1,3.450949
-1,1,3.451948
-1,1,3.451948
-1,7,3.455947
-1,1,3.455947
1,3,3.456946
1,1,3.457948
-1,1,3.457948
-3,7,3.461157
-1,1,3.462159
1,1,3.462159
2,2,3.463188
1,3,3.465207
-1,1,3.465207
-1,1,3.466161
1,3,3.46716
-1,1,3.46716
-1,1,3.468159
1,1,3.468159
-1,1,3.469159
1,1,3.469159
1,1,3.470157
1,1,3.470157
-1,5,3.473159
0,2,3.474158
-1,1,3.476158
-1,1,3.477159
-1,1,3.477159
1,1,3.478164
2,6,3.480165
2,2,3.481159
-1,1,3.482159
1,1,3.482159
-1,1,3.483158
-1,1,3.483158
2,2,3.484158
-1,1,3.485163
-1,1,3.485163
-1,7,3.489159
-1,1,3.489159
-1,1,3.490187
1,1,3.490187
-1,7,3.494162
-1,1,3.494162
1,1,3.495161
0,2,3.495161
-1,1,3.496161
-1,1,3.496161
1,1,3.49716
1,3,3.49816
-2,6,3.501187
1,1,3.50216
-1,1,3.50216
-1,1,3.503159
-1,1,3.503159
0,2,3.504161
-1,1,3.505173
-1,1,3.505173
-1,1,3.506161
1,1,3.506161
-1,1,3.507265
-1,1,3.507596
-1,1,3.507596
-1,5,3.509604
2,4,3.511605
-1,1,3.512604
-1,1,3.512604
-1,1,3.513632
-1,1,3.513632
1,1,3.514605
0,2,3.515605
-3,7,3.518631
-1,1,3.519634
1,1,3.519634
2,2,3.520634
-1,1,3.521628
-1,1,3.521628
1,1,3.522615
3,3,3.523607
-5,7,3.526604
-1,1,3.527635
-1,1,3.527635
-1,1,3.528642
-1,1,3.528642
-1,1,3.52963
-1,1,3.52963
1,1,3.530801
-1,1,3.530801
1,1,3.531847
-1,1,3.531847
-3,7,3.535415
-1,1,3.535415
-1,1,3.536416
-1,1,3.536416
-1,1,3.537427
2,4,3.539417
-1,1,3.539417
-1,1,3.540422
3,5,3.542414
1,1,3.542414
-1,1,3.543415
-1,1,3.543415
-1,1,3.544444
-1,1,3.544444
-1,1,3.545443
-1,1,3.545443
0,4,3.547444
-1,1,3.548443
-1,1,3.548443
-1,1,3.549423
-1,1,3.549423
1,1,3.550413
-1,1,3.550413
-1,1,3.551414
3,3,3.552416
1,1,3.552416
-1,1,3.553415
-1,1,3.553415
1,1,3.554415
0,6,3.557413
1,1,3.557413
-1,1,3.558413
-1,1,3.558413
-1,1,3.559418
1,1,3.559418
1,1,3.562415
-1,1,3.562415
1,1,3.563414
-1,1,3.563414
-1,1,3.564414
0,4,3.566414
-1,3,3.567416
0,2,3.569415
-2,6,3.571429
2,2,3.572414
1,1,3.573414
-1,1,3.573414
-1,1,3.574414
1,1,3.574414
-1,1,3.575415
-1,1,3.575415
-1,3,3.577414
-3,7,3.580447
-1,1,3.581413
-1,1,3.581413
-1,1,3.581413
1,1,3.582415
-1,7,3.585414
-1,1,3.586413
1,1,3.586413
-1,1,3.587413
-1,1,3.587413
-1,1,3.588416
1,1,3.588416
1,1,3.589413
1,1,3.589413
-3,5,3.591446
-1,1,3.592417
-1,1,3.592417
-1,1,3.593426
1,1,3.593426
0,2,3.594557
0,2,3.595368
0,2,3.596388
-1,1,3.597375
1,3,3.598375
-1,1,3.598375
-1,1,3.599379
1,1,3.599379
-1,1,3.600377
1,3,3.601376
1,1,3.602389
1,1,3.602389
-2,6,3.605401
1,1,3.605401
-5,7,3.608377
1,1,3.609401
0,2,3.610376
-1,1,3.610376
-1,1,3.611376
2,2,3.612377
2,2,3.613167
-1,1,3.613167
1,1,3.614201
-1,1,3.614201
3,3,3.616174
-1,7,3.619178
1,1,3.619178
-1,1,3.620176
1,1,3.620176
1,1,3.621176
-1,1,3.621176
-3,7,3.624175
-1,1,3.625443
-1,1,3.625443
1,1,3.626452
-1,1,3.626452
1,1,3.627452
-1,1,3.627452
3,5,3.629898
-1,1,3.630903
0,2,3.630903
-1,1,3.6319
-1,1,3.6319
-1,1,3.632898
-1,1,3.633903
3,3,3.634897
-1,1,3.635897
-1,1,3.635897
1,1,3.636907
3,3,3.637914
-1,1,3.637914
-1,1,3.638898
-1,1,3.638898
1,1,3.6399
1,1,3.6399
-1,1,3.640898
-3,7,3.643926
-1,1,3.644922
-1,1,3.644922
-1,1,3.645897
1,1,3.645897
1,1,3.646899
-1,1,3.646899
1,1,3.647898
-1,1,3.649927
-3,7,3.653901
-1,1,3.653901
-1,1,3.65494
-1,1,3.65494
-1,3,3.65678
-1,1,3.65678
-1,1,3.657792
-1,1,3.657792
1,3,3.659856
-1,1,3.659856
-3,7,3.662865
1,3,3.664867
3,3,3.665864
2,2,3.666864
3,3,3.667866
-1,1,3.668893
-1,1,3.668893
-1,1,3.669894
1,5,3.671882
-1,3,3.672866
-3,7,3.676865
0,2,3.677864
1,1,3.677864
-1,1,3.678866
-1,1,3.678866
-1,1,3.679866
-1,1,3.679866
1,1,3.680866
1,1,3.681864
0,4,3.682866
1,1,3.683893
1,1,3.683893
0,2,3.684893
-1,1,3.685864
0,4,3.687866
-1,1,3.687866
1,1,3.687866
-1,1,3.688866
-1,1,3.688866
-1,1,3.689866
-1,1,3.689866
-1,1,3.690866
1,1,3.690866
1,1,3.691892
0,4,3.693864
-3,7,3.696865
-1,1,3.696865
-1,1,3.697896
1,5,3.700308
-1,1,3.700308
-1,1,3.701318
0,6,3.703577
1,1,3.704587
-3,7,3.707613
1,1,3.707613
-1,1,3.708585
-1,1,3.708585
-1,1,3.709612
-1,1,3.709612
-3,7,3.712585
1,3,3.714588
1,5,3.716585
1,1,3.716585
3,3,3.718585
0,2,3.719584
-1,1,3.719584
-1,1,3.720586
2,2,3.720586
-1,1,3.721586
1,3,3.723348
-1,1,3.723348
-1,1,3.724345
-1,1,3.724345
-1,7,3.727801
-1,1,3.727801
-1,3,3.729799
-1,1,3.729799
-1,1,3.730801
-1,1,3.730801
-1,1,3.7318
1,5,3.734052
1,3,3.735037
-1,1,3.736038
-1,1,3.736038
1,1,3.737041
1,1,3.737041
-1,1,3.738049
-1,1,3.73853
1,1,3.73853
-1,1,3.739539
1,1,3.739539
-1,1,3.740541
-3,7,3.743566
-1,1,3.743566
-1,1,3.744569
1,1,3.744569
-1,1,3.745538
1,1,3.745538
1,1,3.746539
-3,7,3.751541
1,3,3.753543
-1,1,3.753543
1,3,3.75557
-1,1,3.75557
0,2,3.75654
-1,1,3.75754
1,1,3.75754
1,1,3.758538
-1,1,3.758538
-1,1,3.758538
0,6,3.761541
1,1,3.762565
1,3,3.76354
-1,1,3.76354
0,2,3.764539
2,4,3.766538
-3,7,3.770511
-1,1,3.770511
1,1,3.771498
1,3,3.772498
0,4,3.774533
-1,1,3.774533
1,1,3.7755
1,1,3.7755
-1,1,3.776527
-1,1,3.776527
-1,1,3.7775
1,1,3.7775
-1,1,3.778498
-1,1,3.778498
-1,1,3.779501
1,1,3.779501
1,5,3.7815
1,1,3.782499
-1,1,3.782499
0,2,3.783498
-1,1,3.7845
0,2,3.785026
-1,1,3.785026
-1,1,3.786036
1,1,3.786036
-1,1,3.787062
-1,1,3.787062
-1,1,3.788035
1,3,3.789033
-1,1,3.789033
1,1,3.790035
1,1,3.790035
-1,1,3.791035
-1,1,3.791035
-1,1,3.792035
1,1,3.792035
1,1,3.793035
-3,7,3.796036
1,1,3.797052
-1,1,3.797052
-1,1,3.798066
0,4,3.800035
-1,1,3.800035
-1,1,3.801033
-1,1,3.801033
-1,1,3.802037
1,1,3.802037
1,1,3.802037
2,6,3.805063
-3,7,3.808064
-1,1,3.809037
3,3,3.810035
1,1,3.810035
1,1,3.811036
-1,1,3.811036
1,5,3.814036
1,1,3.814036
1,1,3.814036
-1,1,3.815035
-1,1,3.815035
-1,1,3.816035
-1,1,3.816035
-1,5,3.818598
-1,1,3.819338
-1,1,3.819338
-1,1,3.82035
0,2,3.821348
-1,1,3.821348
-1,1,3.821348
-1,1,3.822348
-1,1,3.822348
1,1,3.823348
1,1,3.823348
-1,1,3.824372
-1,1,3.824372
1,1,3.825389
-1,1,3.825389
1,5,3.827347
-1,1,3.828375
-1,1,3.828375
1,1,3.829375
-1,1,3.829375
-1,1,3.830388
-1,1,3.835398
1,1,3.8364
-1,1,3.8374
0,4,3.8384
-1,1,3.8394
1,1,3.8394
-1,1,3.8404
1,1,3.8404
-1,7,3.844398
1,1,3.844398
1,1,3.845436
0,2,3.846111
1,1,3.847123
1,1,3.847123
-1,1,3.848119
-1,1,3.848119
1,1,3.849136
-1,1,3.849136
1,1,3.850123
-1,1,3.851121
-1,1,3.851121
0,2,3.852123
-1,1,3.853123
-1,1,3.853123
-3,7,3.856123
1,3,3.857122
1,1,3.858122
2,2,3.859149
-1,1,3.859149
1,1,3.860151
1,1,3.860151
-1,1,3.861154
-1,1,3.861154
-1,7,3.864195
3,3,3.865172
1,1,3.866194
-1,1,3.866194
1,1,3.867199
-1,1,3.867199
1,3,3.86935
-1,1,3.86935
0,2,3.870395
-1,1,3.871358
-1,1,3.871791
-1,1,3.871791
1,1,3.872799
1,1,3.872799
-1,1,3.873798
1,5,3.875816
-1,1,3.875816
1,1,3.8768
-1,1,3.877814
-1,1,3.877814
-2,4,3.87985
2,2,3.880871
-1,1,3.880871
-1,1,3.881864
1,1,3.881864
-1,1,3.882858
-1,1,3.882858
-1,1,3.88386
-1,1,3.88386
1,1,3.884892
1,1,3.884892
1,1,3.885886
-1,1,3.885886
-5,7,3.888859
-1,1,3.889859
-1,1,3.889859
-1,1,3.890859
1,1,3.890859
-1,1,3.891859
0,2,3.892859
-1,1,3.892859
1,1,3.893866
-1,1,3.893866
-1,1,3.894859
1,1,3.894859
-1,1,3.895859
1,1,3.895859
-1,1,3.896859
-1,1,3.896859
1,1,3.897859
-1,1,3.897859
-3,7,3.900862
2,4,3.902887
-1,1,3.903903
1,1,3.903903
1,1,3.904874
-1,1,3.904874
-1,1,3.905858
-2,6,3.907859
-1,1,3.908859
0,4,3.910481
1,1,3.911492
-1,1,3.911492
-2,6,3.91408
-1,1,3.915089
1,1,3.915089
-1,1,3.915089
-1,1,3.918113
-1,1,3.919087
-1,1,3.919087
-1,1,3.920087
-1,1,3.920087
-1,1,3.921087
-1,1,3.921087
-1,1,3.922088
1,1,3.922088
1,1,3.923088
1,3,3.924089
-1,7,3.92809
-1,7,3.931089
-2,4,3.933118
-3,7,3.936614
-1,1,3.936614
-1,1,3.937624
-1,1,3.937624
-1,1,3.938636
1,1,3.938636
-1,1,3.939621
1,1,3.939621
-1,1,3.940624
1,1,3.941045
1,1,3.941045
-1,7,3.944055
-1,1,3.945081
0,2,3.945803
-1,1,3.945803
-1,1,3.946812
1,1,3.946812
2,4,3.948812
-1,1,3.949812
-1,1,3.949812
-1,1,3.950811
-1,1,3.950811
1,1,3.951839
-3,7,3.954813
-1,1,3.955811
-1,1,3.955811
-1,1,3.956811
-5,7,3.959811
-1,1,3.959811
-1,7,3.962812
1,5,3.965819
1,1,3.965819
-1,1,3.966824
-1,1,3.966824
-1,1,3.967818
-2,6,3.970812
-1,1,3.970812
-1,1,3.97184
1,1,3.97184
1,1,3.972825
-1,1,3.972825
1,1,3.973814
-1,1,3.973814
-1,1,3.974813
1,1,3.974813
-1,1,3.975813
0,2,3.976811
0,2,3.97781
1,1,3.97781
1,1,3.978811
-1,1,3.978811
1,1,3.979811
1,1,3.979811
-1,1,3.980811
-1,1,3.980811
-1,1,3.98181
-1,1,3.98181
1,1,3.982813
1,1,3.982813
-1,1,3.98381
1,1,3.984351
-1,1,3.984351
0,6,3.987359
3,3,3.988386
-1,1,3.989386
-1,1,3.989386
-2,6,3.992764
-5,7,3.995773
-1,1,3.995773
-1,1,3.996764
4,4,3.998771
-1,1,3.998771
-1,1,3.999777
-1,1,3.999777
-1,1,4.000808
1,1,4.000808
-4,6,4.003817
1,1,4.004816
-1,1,4.004816
1,1,4.005816
-1,5,4.007816
-3,7,4.010816
-1,1,4.011815
-1,1,4.011815
1,1,4.012815
-1,1,4.012815
0,2,4.016592
-1,1,4.016592
1,1,4.017591
-1,1,4.017591
-2,6,4.020592
1,1,4.021592
1,1,4.021592
1,1,4.022591
-1,3,4.023592
1,1,4.024591
-1,1,4.024591
1,1,4.025592
1,1,4.025592
-1,1,4.026592
1,3,4.027593
-1,1,4.028591
-1,1,4.028591
-1,1,4.029593
-1,1,4.029593
-1,1,4.030591
1,1,4.030591
1,1,4.031592
1,1,4.031592
1,1,4.032592
-1,1,4.032592
-1,1,4.033593
-1,1,4.033593
-3,7,4.037609
1,1,4.037609
-1,7,4.040594
2,4,4.042592
-3,7,4.045917
1,1,4.046928
-1,1,4.046928
1,1,4.047942
0,2,4.048942
0,2,4.049925
-1,1,4.049925
-1,1,4.050938
-1,1,4.050938
0,2,4.051927
-1,1,4.052931
-1,1,4.052931
0,2,4.054427
-1,1,4.054427
1,1,4.055436
1,1,4.055436
0,6,4.058716
-1,1,4.058716
-1,1,4.058716
-1,7,4.062715
1,1,4.062715
1,1,4.062715
0,2,4.063717
-2,6,4.066718
-1,1,4.066718
-1,1,4.067717
3,3,4.068743
3,5,4.070717
1,1,4.071744
-1,1,4.071744
-1,1,4.072744
1,1,4.072744
-1,1,4.073745
1,1,4.073745
-1,1,4.07472
-1,1,4.07472
-1,1,4.075718
-1,1,4.075718
-1,1,4.076715
-1,1,4.076715
-1,1,4.077717
-1,1,4.077717
-1,7,4.080718
0,2,4.081717
2,2,4.082716
1,1,4.082716
-3,7,4.085741
1,1,4.086717
-1,1,4.086717
-1,1,4.087716
-1,1,4.087716
0,4,4.089742
0,4,4.091776
-1,1,4.092777
1,3,4.093777
-1,1,4.094778
1,1,4.094778
-1,1,4.094778
-1,1,4.095778
1,1,4.095778
1,1,4.096777
1,3,4.097777
-1,1,4.098804
-1,1,4.098804
-1,3,4.100445
-3,7,4.103479
1,1,4.104453
1,1,4.104453
-1,1,4.105452
-5,7,4.110698
-1,1,4.110698
1,1,4.111696
-1,1,4.111696
1,1,4.112697
1,5,4.114698
2,4,4.116699
-1,1,4.116699
-2,4,4.118741
-1,1,4.119698
-1,1,4.119698
1,1,4.120697
-1,1,4.120697
0,2,4.1217
1,1,4.122702
-3,7,4.125697
-1,1,4.125697
1,1,4.126698
-1,1,4.126698
1,1,4.127889
1,1,4.127889
-1,1,4.1289
-1,1,4.1289
-1,1,4.129906
-1,1,4.129906
-1,1,4.130897
-1,1,4.130897
-1,1,4.130897
1,1,4.131898
1,1,4.131898
-1,1,4.132898
-1,1,4.132898
-1,1,4.133926
-1,1,4.133926
1,1,4.134899
-1,1,4.134899
-1,1,4.135898
-1,1,4.135898
0,6,4.138898
-1,1,4.138898
1,1,4.139898
-1,1,4.139898
-1,1,4.140933
-1,1,4.140933
-1,1,4.14193
-1,1,4.14193
1,1,4.142898
-1,7,4.145901
-1,1,4.1469
1,1,4.1469
1,1,4.1479
-3,5,4.149898
-1,1,4.149898
-1,1,4.15091
1,1,4.151899
-1,1,4.151899
-1,1,4.152933
1,1,4.152933
1,1,4.153926
1,5,4.155897
-1,1,4.155897
-1,1,4.156898
-1,1,4.156898
1,1,4.15791
-1,1,4.15791
-1,1,4.158899
1,1,4.158899
1,1,4.159899
-1,1,4.159899
1,1,4.160898
-1,1,4.160898
-1,1,4.161912
-1,1,4.161912
1,1,4.162899
-1,1,4.162899
-1,1,4.163898
-1,1,4.164899
-1,1,4.164899
-1,1,4.165899
-1,1,4.165899
-1,1,4.166899
-1,7,4.170898
-1,1,4.170898
0,2,4.1729
-1,1,4.1739
-1,1,4.1739
-3,7,4.177898
-1,1,4.177898
-1,1,4.178898
-1,1,4.179898
1,1,4.179898
-1,1,4.180898
2,2,4.181898
0,2,4.182898
1,1,4.183916
-3,7,4.186899
1,1,4.187898
1,1,4.188898
-1,1,4.188898
-1,1,4.189898
-1,1,4.192898
1,1,4.192898
1,1,4.193935
-1,1,4.193935
1,1,4.194901
-1,1,4.195906
-1,1,4.195906
-1,1,4.196901
-1,1,4.196901
-1,1,4.197898
-1,1,4.198899
1,1,4.198899
1,1,4.198899
-1,1,4.1999
-1,1,4.200901
-1,1,4.200901
-1,1,4.201901
-1,1,4.202898
1,1,4.2039
1,1,4.2039
-1,1,4.204901
-1,7,4.208918
1,1,4.209898
1,1,4.209898
-1,1,4.210898
-3,5,4.213934
-1,1,4.213934
-1,1,4.214935
-1,1,4.214935
-1,1,4.215898
-1,1,4.216899
1,1,4.216899
1,1,4.217901
-1,1,4.217901
-1,1,4.218899
-1,1,4.219932
-1,1,4.219932
-1,1,4.220934
1,1,4.220934
-1,1,4.221938
1,1,4.2229
2,4,4.224912
-1,1,4.224912
1,1,4.225899
2,6,4.228898
1,1,4.228898
-1,1,4.229913
-1,1,4.229913
1,1,4.230904
1,1,4.230904
0,2,4.231925
1,1,4.232897
0,4,4.234908
-1,7,4.237899
-1,1,4.237899
1,1,4.238898
-1,1,4.238898
-1,1,4.239899
1,5,4.24193
-4,6,4.244942
-2,6,4.247901
1,1,4.248908
-1,1,4.248908
-1,1,4.249902
-1,1,4.249902
-1,1,4.250901
-1,1,4.250901
-1,7,4.253899
-1,1,4.254899
-1,1,4.254899
1,1,4.255898
-1,1,4.255898
-1,1,4.256898
1,1,4.257898
-1,1,4.257898
-1,1,4.258897
1,1,4.258897
1,1,4.259913
1,1,4.259913
-1,1,4.260907
-3,7,4.2639
-1,1,4.264899
-4,6,4.2669
0,4,4.268898
-1,1,4.269926
-1,1,4.269926
-1,1,4.270928
-1,1,4.270928
-1,1,4.271934
1,1,4.271934
-1,1,4.272925
-1,1,4.272925
-1,1,4.273928
1,1,4.273928
-1,1,4.274923
1,1,4.274923
-1,1,4.275944
1,1,4.275944
-1,1,4.276927
1,1,4.276927
-1,1,4.279899
1,1,4.279899
-1,1,4.280901
1,1,4.280901
-1,1,4.281899
1,1,4.281899
-1,1,4.282898
-1,1,4.282898
-1,1,4.2839
-1,1,4.284903
1,1,4.284903
1,1,4.285899
-1,1,4.285899
-1,1,4.286899
-1,1,4.286899
-1,7,4.289899
-1,1,4.290898
1,1,4.290898
1,1,4.291899
-1,1,4.291899
1,1,4.2929
-2,6,4.294926
-1,1,4.295924
-1,1,4.295924
-1,1,4.296926
-1,1,4.296926
-1,1,4.297899
1,1,4.297899
-1,1,4.298928
-2,6,4.301898
-1,1,4.301898
1,1,4.302899
-1,1,4.302899
-1,1,4.302899
-1,1,4.303899
1,1,4.303899
-1,1,4.304899
-2,4,4.306899
-1,1,4.306899
-1,1,4.3079
-1,1,4.3079
-1,1,4.308924
-1,1,4.308924
-1,1,4.309901
-1,1,4.309901
0,2,4.310926
-1,5,4.313911
-1,1,4.3149
-1,1,4.3149
-1,1,4.315902
1,3,4.317905
-3,7,4.322899
1,1,4.322899
-1,1,4.323901
1,1,4.323901
-1,1,4.324899
-5,7,4.329897
1,1,4.329897
-1,1,4.330899
1,1,4.3329
1,1,4.3339
1,1,4.3349
1,1,4.335901
-1,1,4.33891
-1,1,4.339902
-1,1,4.340911
1,1,4.34291
-2,6,4.349902
-1,1,4.350968
-1,1,4.352936
-1,1,4.353981
-1,1,4.355932
-1,1,4.356935
1,1,4.357932
1,1,4.358932
-1,1,4.359979
1,1,4.359979
1,1,4.360975
-1,1,4.360975
-1,1,4.361975
-1,1,4.362976
1,1,4.362976
-1,1,4.364022
1,1,4.364022
-1,1,4.365077
-1,1,4.365077
-1,1,4.366193
1,1,4.366193
-1,1,4.367196
2,2,4.368188
1,1,4.369201
1,1,4.369201
1,1,4.370207
-1,1,4.371208
1,1,4.371208
-1,1,4.372204
2,4,4.374209
-1,1,4.375226
1,1,4.375226
-1,1,4.376235
-1,1,4.379253
1,1,4.379253
0,2,4.380409
-1,1,4.381411
-1,1,4.381411
-1,1,4.382401
2,2,4.383395
1,1,4.383395
-1,1,4.384396
-1,1,4.384396
-1,1,4.385399
-1,1,4.386401
-1,1,4.386401
-1,1,4.3874
1,1,4.388405
-1,1,4.388405
1,1,4.389392
-1,1,4.389392
-1,1,4.390399
1,1,4.390399
-3,7,4.393395
1,1,4.394395
-1,1,4.394395
0,2,4.395395
-1,1,4.396395
-1,1,4.396395
-1,1,4.397395
-1,1,4.397395
1,1,4.398395
-1,1,4.398395
-1,1,4.39943
-1,1,4.39943
-1,1,4.400395
-1,1,4.400395
0,4,4.403436
-1,1,4.404393
-1,1,4.404393
0,2,4.405391
-1,1,4.406408
-1,1,4.406408
-1,1,4.407394
-1,1,4.407394
-1,1,4.408394
-1,1,4.408394
1,1,4.409395
-1,1,4.409395
1,3,4.411395
1,1,4.411395
-1,1,4.412395
2,2,4.413392
-1,1,4.4144
-1,1,4.4144
-1,1,4.415395
-3,7,4.418397
2,2,4.419416
-1,1,4.420393
0,2,4.421395
1,1,4.421395
1,3,4.423392
1,3,4.424395
-1,1,4.425395
-1,1,4.425395
1,1,4.425395
-2,4,4.427395
-1,1,4.428395
1,5,4.430395
-1,1,4.431396
-1,1,4.431396
1,1,4.432391
1,1,4.432391
-1,1,4.433413
-1,7,4.437393
1,1,4.437393
-3,7,4.440405
-1,1,4.441396
1,1,4.441396
-1,1,4.442391
-1,1,4.442391
-1,1,4.443391
-1,7,4.446391
-1,1,4.446391
-1,1,4.447391
2,4,4.449391
0,2,4.4504
-1,1,4.451391
0,2,4.452393
1,1,4.452393
1,1,4.453393
-1,1,4.453393
-1,1,4.454391
-1,1,4.454391
-1,1,4.455391
-1,1,4.455391
-1,7,4.458391
-1,1,4.459391
1,1,4.460391
-1,1,4.460391
-1,1,4.461391
-1,5,4.463391
0,2,4.464393
-3,7,4.471396
1,1,4.471396
1,1,4.472394
1,1,4.472394
1,1,4.473391
-1,3,4.474392
-1,1,4.474392
1,1,4.475395
1,1,4.475395
-1,1,4.476395
-1,1,4.477395
-1,1,4.477395
1,5,4.480395
-1,1,4.480395
-1,1,4.481396
-1,1,4.481396
0,2,4.482395
-1,1,4.483398
1,1,4.483398
-1,1,4.484396
1,1,4.484396
-1,1,4.485399
-1,1,4.486397
-1,1,4.486397
-1,1,4.487396
-1,1,4.487396
1,1,4.488395
-1,1,4.488395
-1,1,4.489394
-1,1,4.489394
-1,1,4.490409
3,3,4.491393
-1,1,4.491393
-1,1,4.492393
-1,1,4.492393
-1,1,4.493393
1,1,4.493393
-1,1,4.494392
-1,1,4.494392
1,1,4.495394
-1,1,4.495394
-3,7,4.498392
1,1,4.499393
1,1,4.499393
1,1,4.500394
1,1,4.500394
-1,1,4.501393
-1,1,4.502398
-1,1,4.502398
-1,1,4.503392
2,4,4.505407
0,4,4.507392
-1,1,4.507392
1,1,4.508392
1,1,4.508392
-3,7,4.511392
-1,1,4.512392
1,1,4.512392
1,1,4.513391
-1,1,4.513391
-1,1,4.514405
-1,1,4.514405
-1,1,4.515396
-1,1,4.515396
1,1,4.516404
-1,7,4.519395
0,2,4.520393
1,1,4.521392
-1,1,4.521392
1,1,4.521392
1,1,4.522392
-1,1,4.522392
-1,1,4.523392
-1,1,4.523392
-1,1,4.524392
-1,1,4.524392
1,1,4.525392
1,1,4.525392
-1,1,4.526392
2,4,4.528393
1,1,4.528393
-1,1,4.529392
-1,1,4.529392
-1,1,4.530391
-1,1,4.530391
-1,3,4.532391
-1,1,4.532391
-1,1,4.533392
-1,1,4.533392
-1,1,4.534392
1,1,4.534392
-1,1,4.535393
-1,1,4.535393
1,1,4.536395
-1,1,4.536395
-1,1,4.537392
-1,1,4.537392
-1,1,4.538392
-1,1,4.538392
1,1,4.539392
1,1,4.542394
1,1,4.542394
-1,1,4.543394
-3,5,4.545393
1,1,4.546392
-1,1,4.546392
1,1,4.547394
-1,1,4.547394
1,1,4.548393
-1,1,4.548828
1,1,4.548828
-1,1,4.549855
-1,1,4.549855
1,1,4.550864
-4,6,4.553863
-1,1,4.554884
-1,1,4.554884
-1,1,4.555871
-1,1,4.555871
-1,1,4.556865
-3,7,4.55989
-1,1,4.55989
-1,1,4.560863
-1,1,4.560863
-1,1,4.561864
1,1,4.561864
-1,1,4.562891
2,2,4.563908
-1,1,4.563908
-1,1,4.564882
-1,1,4.564882
-1,1,4.565879
-1,1,4.565879
-1,1,4.566864
-1,1,4.567864
1,1,4.567864
-1,1,4.568843
-1,1,4.568843
-1,1,4.569854
-3,7,4.572891
3,3,4.573864
1,1,4.574809
-1,1,4.574809
-1,1,4.575819
0,2,4.576817
1,1,4.576817
-1,1,4.57782
-1,1,4.57782
-1,3,4.578818
-1,1,4.579819
-1,1,4.579819
-1,1,4.580819
-1,1,4.580819
-1,1,4.581819
1,1,4.581819
1,3,4.583817
-1,1,4.583817
-1,1,4.584821
-1,1,4.584821
2,4,4.586818
1,1,4.587843
1,1,4.587843
1,1,4.588854
-1,1,4.588854
-1,7,4.591817
0,2,4.592819
-1,1,4.592819
-1,1,4.593817
-3,7,4.597191
1,1,4.597191
-1,1,4.597191
-1,1,4.598201
1,1,4.598201
-5,7,4.601382
-1,1,4.602391
1,1,4.602391
1,1,4.603392
-1,1,4.603392
-1,1,4.604414
-1,1,4.604414
-1,1,4.605402
-1,1,4.605402
-1,1,4.60641
1,1,4.60641
1,1,4.607392
-1,1,4.607392
-1,1,4.608408
1,1,4.608408
-1,1,4.609394
1,1,4.609394
1,1,4.61041
3,3,4.611418
-1,1,4.612409
-1,1,4.612409
0,2,4.61342
-1,1,4.614428
-5,7,4.617428
-3,7,4.620429
-3,7,4.623429
-1,1,4.624429
1,1,4.62746
-1,1,4.62746
-1,1,4.628431
-1,1,4.628431
0,2,4.629466
-1,1,4.630429
-1,1,4.630429
0,4,4.63243
-1,1,4.633433
-1,1,4.633433
-1,1,4.634429
1,1,4.634429
0,6,4.637444
0,2,4.638429
-1,7,4.641429
-1,1,4.642458
-1,1,4.642458
-1,1,4.643439
-1,1,4.643439
-1,1,4.644435
1,1,4.644435
-1,1,4.645429
-1,1,4.645429
-1,1,4.646429
-1,1,4.646429
-1,1,4.647429
-1,1,4.647429
1,1,4.648429
1,1,4.648429
1,1,4.649428
1,1,4.649428
-1,1,4.649428
-1,1,4.650428
1,1,4.651442
1,1,4.651442
-1,3,4.652427
-1,1,4.65343
-1,1,4.65343
1,1,4.654428
-5,7,4.657429
-1,1,4.658458
-1,1,4.658458
-1,1,4.659455
1,1,4.659455
-1,1,4.660457
1,1,4.660457
1,1,4.661428
-1,1,4.662456
1,1,4.663432
-1,1,4.663432
-1,1,4.664428
1,1,4.664428
-1,1,4.665427
1,3,4.66643
-1,3,4.668429
-1,1,4.668429
-1,1,4.669431
-2,6,4.672431
1,1,4.672431
-1,1,4.67343
1,1,4.67343
-1,1,4.674439
-1,3,4.67543
-1,5,4.678429
1,3,4.679429
1,1,4.679429
1,1,4.680429
0,6,4.683431
-1,5,4.685429
-1,1,4.686429
1,1,4.686429
-1,1,4.687456
-1,1,4.687456
-1,1,4.688534
-1,1,4.689039
1,1,4.689039
-1,1,4.690047
1,1,4.690047
1,1,4.691048
-1,7,4.694077
1,1,4.694077
1,1,4.695076
-1,1,4.695076
-1,1,4.696095
-1,1,4.696095
1,1,4.697062
1,1,4.697062
-1,1,4.698056
-3,7,4.701049
-1,1,4.702051
-1,1,4.702051
-1,1,4.703049
1,1,4.703049
2,4,4.705083
-1,1,4.705083
0,4,4.706955
