# {"t_start": 1657926441.740436, "env_id": null} 
r,l,t 
2,4,172.893656
-1,1,172.894655
-1,1,172.895655
0,2,172.897655
1,5,172.936655
-3,7,172.974655
0,2,172.975655
1,1,172.976655
-1,1,172.977655
-1,1,173.013654
1,1,173.013654
-1,1,173.014655
-1,1,173.015654
2,4,173.053655
-1,7,173.091654
-1,1,173.092669
2,2,173.093656
1,3,173.096654
-1,1,173.132654
0,2,173.133655
-1,1,173.134655
-1,1,173.135653
3,3,173.173654
-1,1,173.174655
1,1,173.175663
2,2,173.177659
-1,3,173.217654
-1,1,173.218654
0,2,173.219655
0,2,173.221654
0,4,173.257654
-1,3,173.260654
0,2,173.296654
-1,1,173.297655
-3,7,173.338656
2,2,173.340655
1,1,173.340655
2,2,173.342655
0,2,173.380656
0,2,173.38267
0,2,173.384655
-1,1,173.385655
-1,3,173.424655
0,2,173.426655
-1,1,173.427655
-1,5,173.468654
0,2,173.470655
-1,1,173.471655
2,2,173.508678
-1,1,173.509655
2,4,173.512655
0,2,173.549654
-1,1,173.550654
2,4,173.553654
0,2,173.592654
0,2,173.593656
-3,7,173.638654
3,3,173.641654
0,4,173.679656
2,2,173.681654
2,2,173.719654
-1,3,173.722654
-1,1,173.722654
1,1,173.723654
-1,1,173.724662
-1,1,173.760654
2,4,173.763655
1,1,173.764656
-1,1,173.765655
-1,1,173.804654
-1,1,173.805663
0,2,173.806654
-1,1,173.807654
0,2,173.809655
0,2,173.849654
0,2,173.851655
0,2,173.852654
0,2,173.893654
2,2,173.895654
1,1,173.896655
0,2,173.897654
1,1,173.898655
1,3,173.942654
1,1,173.943675
1,1,173.944654
2,2,173.945654
-1,1,173.979654
1,1,173.980655
-1,1,173.981653
0,2,173.982654
0,2,173.983654
-1,1,174.019654
2,2,174.020654
0,2,174.021654
-1,1,174.022654
1,1,174.023653
3,3,174.062672
-1,1,174.063655
2,2,174.064654
-1,1,174.065654
0,2,174.101655
-1,1,174.101655
2,2,174.103665
-1,1,174.104655
2,2,174.141655
0,2,174.142654
0,2,174.144653
-1,1,174.144653
-1,1,174.145653
0,2,174.177655
1,1,174.177655
0,2,174.179653
-1,1,174.179653
-1,1,174.180654
-1,1,174.210654
-2,4,174.213655
-1,1,174.213655
-1,3,174.245653
-1,1,174.246654
-1,1,174.247654
1,3,174.249655
1,1,174.279654
1,1,174.279654
0,2,174.281654
2,2,174.282654
-1,7,174.315654
-1,1,174.316654
1,5,174.348654
1,1,174.349654
-1,1,174.349654
0,2,174.380655
-1,1,174.380655
-1,1,174.381655
-1,1,174.382654
-1,1,174.383654
2,2,174.418655
-2,6,174.422655
1,1,174.455654
3,3,174.457654
-1,1,174.458653
0,2,174.459653
1,1,174.493654
0,2,174.494654
1,1,174.495654
1,5,174.527653
-1,1,174.528654
1,1,174.528654
1,1,174.529654
0,4,174.559654
2,2,174.561654
0,2,174.562654
3,3,174.595653
0,2,174.597654
2,4,174.630654
1,1,174.631654
-1,1,174.632654
-1,1,174.632654
-1,1,174.633654
1,3,174.664654
-1,1,174.665653
3,3,174.667653
-1,1,174.668657
0,2,174.698654
1,1,174.699654
0,4,174.702654
-3,5,174.736654
-1,1,174.736654
0,6,174.773654
-1,1,174.774655
-1,1,174.775655
-1,1,174.775655
1,1,174.805654
-1,1,174.806654
-1,1,174.806654
2,2,174.808654
1,1,174.808654
-1,1,174.809654
0,2,174.842654
2,2,174.843653
1,1,174.844653
-1,3,174.874654
-1,1,174.875654
-1,1,174.876654
2,2,174.877653
1,1,174.878654
0,2,174.913654
-1,1,174.914654
-1,1,174.914654
-1,1,174.915653
-1,1,174.916655
-1,1,174.917655
1,1,174.917655
3,3,174.950654
1,1,174.951654
0,2,174.952654
-1,3,174.984654
-1,7,175.018654
2,2,175.019653
1,3,175.022653
-1,1,175.051654
0,2,175.053654
2,2,175.054653
-1,1,175.055652
-1,1,175.055652
0,2,175.087654
0,2,175.088655
-2,4,175.125654
2,4,175.128654
0,2,175.129655
1,1,175.157655
1,1,175.158654
3,3,175.160653
0,2,175.161654
1,1,175.188654
3,3,175.190654
2,2,175.191654
1,1,175.192654
0,2,175.222654
-1,1,175.223654
2,4,175.225654
2,2,175.253656
0,2,175.255654
1,1,175.255654
-1,1,175.256654
-1,1,175.257654
1,1,175.285656
-1,1,175.285656
1,3,175.287653
-1,3,175.316654
0,6,175.319654
0,2,175.347654
-1,1,175.348654
0,2,175.351654
0,2,175.352654
1,3,175.384654
-1,1,175.385654
0,2,175.386653
-1,1,175.386653
2,2,175.420654
-1,1,175.420654
1,1,175.421655
0,2,175.422654
0,2,175.459654
-1,1,175.459654
2,2,175.461657
-1,3,175.463654
2,2,175.497655
-1,1,175.498654
1,3,175.500664
-1,5,175.530654
-1,1,175.530654
-1,1,175.531654
1,1,175.532654
-1,1,175.559654
-1,1,175.560653
-1,1,175.560653
1,1,175.561654
1,1,175.562654
0,2,175.563654
-1,1,175.594653
3,3,175.596671
1,3,175.598654
2,2,175.632654
-1,1,175.633654
1,1,175.634657
3,3,175.636654
1,1,175.668678
1,5,175.672653
1,1,175.672653
1,3,175.706654
-1,1,175.707654
-1,1,175.708654
1,1,175.708654
0,4,175.743654
2,2,175.745654
-1,1,175.745654
1,3,175.781653
0,2,175.782655
2,6,175.822654
1,1,175.822654
2,2,175.824654
0,2,175.857654
-1,1,175.858659
0,4,175.861653
-1,7,175.899654
-1,1,175.899654
-1,1,175.935655
-1,1,175.935655
-1,3,175.938653
2,2,175.93967
-1,1,175.972653
1,1,175.973654
-1,7,176.011654
0,4,176.015655
3,3,176.051653
-1,1,176.052653
-1,1,176.052653
-1,1,176.053654
0,2,176.054653
2,2,176.089658
0,2,176.090654
0,2,176.092654
-1,1,176.09366
2,2,176.129653
-1,1,176.129653
1,3,176.131653
-1,1,176.132669
-1,1,176.166654
-1,7,176.206654
-1,1,176.207654
-1,1,176.208655
0,2,176.209654
2,2,176.211654
-2,4,176.247653
-1,1,176.248653
-1,1,176.248653
0,4,176.282654
-1,1,176.282654
-1,1,176.283653
2,2,176.284653
1,3,176.319654
3,5,176.354654
0,2,176.356653
-1,1,176.356653
-1,1,176.357653
-1,1,176.357653
-1,1,176.358653
1,1,176.390654
-2,4,176.394654
0,2,176.395655
0,2,176.430654
0,2,176.431666
-1,1,176.432654
1,3,176.465654
-1,3,176.467661
1,3,176.469654
-1,1,176.502653
-1,1,176.503654
2,4,176.505654
1,1,176.506671
0,2,176.540654
-1,1,176.541655
-1,1,176.541655
0,2,176.543653
1,1,176.543653
2,2,176.581654
-1,1,176.582654
1,1,176.583653
-1,1,176.583653
2,2,176.585654
0,2,176.619654
0,2,176.621654
0,2,176.622656
1,1,176.62366
-1,1,176.656653
-1,1,176.657654
1,1,176.657654
1,1,176.658664
1,1,176.658664
1,1,176.659654
0,2,176.692653
-1,1,176.693653
2,4,176.695653
-1,1,176.696654
0,6,176.733653
-1,1,176.733653
-1,1,176.768653
0,2,176.769654
1,5,176.804654
0,2,176.805656
-1,1,176.806653
-1,1,176.806653
1,1,176.807653
2,2,176.841653
0,2,176.842654
0,2,176.844653
0,2,176.845654
1,1,176.877668
1,3,176.879654
-1,1,176.880653
-1,3,176.914654
1,1,176.914654
0,2,176.916654
-1,1,176.916654
1,1,176.917654
-1,1,176.918654
1,3,176.965656
0,6,177.002655
-1,1,177.003654
1,1,177.003654
1,1,177.004668
0,2,177.005654
0,4,177.040654
-1,3,177.042653
1,1,177.075654
1,1,177.076653
-1,1,177.077654
-1,1,177.077654
0,2,177.079654
-1,1,177.079654
-1,1,177.116654
1,1,177.117653
-1,1,177.118653
1,1,177.118653
2,2,177.120655
2,2,177.153662
1,1,177.154653
-1,1,177.155654
3,3,177.157654
-1,1,177.157654
-1,1,177.192667
0,6,177.197653
3,3,177.233654
-1,1,177.234655
2,2,177.235653
-1,1,177.236653
2,2,177.271653
-1,1,177.272654
-1,1,177.273654
0,2,177.274654
3,3,177.310654
0,4,177.313654
-1,7,177.355653
1,1,177.356654
2,2,177.392657
1,3,177.394654
-1,1,177.395654
2,2,177.432653
0,2,177.434654
2,2,177.435669
0,6,177.473654
-1,1,177.474653
1,1,177.474653
2,2,177.509654
0,4,177.512654
1,1,177.513653
-1,1,177.513653
0,2,177.549654
-1,1,177.550653
-1,1,177.551655
0,2,177.553655
0,2,177.592654
1,3,177.595654
1,1,177.595654
0,4,177.633653
1,1,177.634653
1,1,177.635652
1,3,177.637654
-1,1,177.671654
1,1,177.671654
2,4,177.674653
-1,1,177.675655
-1,1,177.709654
0,2,177.710654
-1,1,177.711661
1,1,177.712656
-2,6,177.753654
0,2,177.755653
4,4,177.791654
-1,1,177.792654
-1,1,177.793653
0,6,177.831653
0,2,177.832654
1,1,177.833654
0,6,177.870653
3,5,177.904654
-1,1,177.905654
-1,1,177.906666
-1,1,177.907653
1,1,177.940653
-1,3,177.942654
1,1,177.943654
-1,1,177.943654
1,1,177.944662
1,5,177.986654
2,2,177.987653
-1,3,178.023654
1,1,178.024654
1,1,178.025654
1,3,178.059654
-1,1,178.060654
1,1,178.061653
-2,4,178.063659
1,1,178.096654
0,4,178.099653
-1,7,178.148657
1,1,178.149654
1,1,178.151658
-1,7,178.190654
-1,1,178.224654
1,5,178.228653
1,1,178.228653
-1,1,178.262654
-1,1,178.262654
-1,1,178.263654
-1,1,178.264655
1,1,178.264655
0,2,178.266654
-1,1,178.300654
0,2,178.301653
1,1,178.302654
-1,5,178.339668
2,2,178.340654
1,3,178.342653
2,4,178.379653
-1,1,178.380662
2,2,178.381654
-1,1,178.416655
1,3,178.418654
-1,3,178.420656
1,5,178.456654
1,1,178.456654
1,1,178.457654
-1,1,178.492653
-1,1,178.493655
0,6,178.532654
1,1,178.533653
0,2,178.535654
0,2,178.536653
-1,1,178.537655
0,2,178.571654
-1,1,178.572654
0,4,178.57567
-1,1,178.611654
-1,1,178.612654
-1,1,178.612654
-1,1,178.613653
-1,1,178.614653
-1,3,178.652654
2,4,178.654654
1,3,178.689654
0,2,178.691654
1,1,178.691654
0,2,178.693653
-1,1,178.693653
-1,1,178.727654
-1,1,178.727654
-1,1,178.728653
-1,1,178.729654
-1,1,178.729654
1,1,178.730654
1,1,178.731654
1,1,178.766653
2,2,178.768654
-1,1,178.768654
1,3,178.770654
-1,1,178.804655
1,1,178.805654
-1,1,178.805654
1,1,178.806654
1,3,178.808663
-1,1,178.841653
-1,1,178.842654
-1,1,178.842654
-1,1,178.843653
1,1,178.844654
3,3,178.880654
3,5,178.883654
1,1,178.884659
-1,1,178.921654
-1,3,178.923654
1,1,178.924653
-1,1,178.924653
-1,1,178.925654
0,2,178.959674
1,3,178.961656
-1,1,178.962654
-1,1,178.963654
-1,1,179.007654
1,1,179.007654
2,4,179.011654
-1,1,179.012654
0,2,179.049654
1,1,179.049654
2,2,179.051653
1,1,179.051653
1,3,179.089654
-1,1,179.089654
-1,1,179.090654
0,2,179.091654
-1,1,179.092653
-1,3,179.129654
0,2,179.130654
-1,1,179.131654
2,2,179.167654
0,2,179.168654
1,1,179.169653
-1,5,179.206654
-1,1,179.207667
-1,1,179.207667
-1,3,179.210654
-1,1,179.242654
0,2,179.243654
0,2,179.244668
2,2,179.246654
-1,1,179.281654
-1,1,179.282654
-1,1,179.283668
-1,1,179.283668
1,1,179.284653
-1,1,179.28566
3,3,179.327663
-1,3,179.332659
-1,1,179.333657
1,1,179.334656
-1,1,179.373653
0,2,179.374663
0,2,179.375654
0,4,179.413655
-1,1,179.414653
3,3,179.416653
0,4,179.451654
0,2,179.452653
-1,1,179.453653
0,4,179.488653
1,5,179.524656
-3,7,179.563653
2,2,179.564654
-1,1,179.56566
-1,3,179.567657
0,4,179.605654
-1,1,179.605654
-1,1,179.606654
-1,1,179.607654
0,2,179.641654
-1,1,179.642653
-1,1,179.642653
-1,1,179.643654
1,1,179.644654
-1,1,179.644654
0,2,179.680654
-1,1,179.681654
1,1,179.682655
-1,1,179.683653
0,2,179.684653
-1,1,179.720654
1,1,179.721654
-1,1,179.722656
1,3,179.724653
1,1,179.725653
-1,1,179.759653
0,2,179.761653
2,6,179.797654
0,2,179.798653
1,1,179.799654
3,3,179.835654
-1,1,179.836653
-1,1,179.836653
2,2,179.838654
-1,1,179.838654
1,3,179.874654
3,3,179.876653
0,2,179.878654
1,5,179.914654
0,2,179.915654
2,4,179.952654
-1,1,179.952654
1,1,179.953654
1,1,179.954653
1,3,179.988654
-1,1,179.989653
-1,1,179.989653
0,2,179.991654
0,4,180.036654
-1,1,180.037654
-1,1,180.037654
1,3,180.074654
-1,1,180.074654
-1,7,180.115655
1,1,180.116654
3,3,180.118654
-1,1,180.153653
-1,1,180.153653
-1,3,180.155654
1,3,180.190653
-1,1,180.190653
-2,4,180.193653
1,3,180.229653
2,4,180.232653
-1,1,180.233655
-1,1,180.263667
0,2,180.265654
1,3,180.267653
0,2,180.301653
0,2,180.302653
-1,1,180.303654
1,1,180.303654
-1,1,180.304653
1,3,180.339653
-1,1,180.339653
1,1,180.340653
2,2,180.341654
0,2,180.373657
3,3,180.375653
-1,1,180.376653
1,1,180.377654
1,1,180.377654
1,1,180.411658
0,2,180.41366
1,1,180.41366
1,1,180.414654
-1,1,180.415668
-1,7,180.453654
1,1,180.453654
-1,1,180.491654
0,2,180.492656
1,5,180.529653
1,1,180.530654
1,3,180.532653
-1,5,180.568654
1,1,180.569654
3,3,180.571654
1,1,180.607653
0,2,180.608653
1,1,180.609667
0,6,180.647653
0,2,180.649654
-1,1,180.649654
1,1,180.650654
-1,1,180.688654
0,2,180.690654
1,1,180.691653
1,1,180.691653
1,3,180.726653
1,1,180.727653
-1,3,180.729653
0,2,180.730654
1,1,180.765653
0,6,180.770664
0,2,180.800654
0,2,180.801654
0,2,180.802654
-1,1,180.803654
3,3,180.840654
-1,1,180.841668
1,1,180.841668
1,3,180.881653
2,2,180.883654
3,3,180.885653
-1,1,180.886654
-1,1,180.919653
-1,1,180.920655
2,2,180.921654
2,4,180.957654
0,2,180.959654
0,2,180.960668
-1,1,180.961654
0,2,180.996654
1,1,180.996654
0,2,180.998661
1,1,180.999653
-1,7,181.042654
0,2,181.043653
-1,1,181.076655
1,1,181.077654
1,1,181.078666
1,1,181.079654
-1,1,181.079654
-1,1,181.080656
1,3,181.117654
1,3,181.119653
1,3,181.154653
-1,1,181.154653
-1,1,181.155653
0,2,181.156655
-1,1,181.157653
2,2,181.193654
-1,7,181.234654
0,2,181.235654
-1,1,181.236654
1,3,181.238653
1,1,181.276654
0,2,181.278656
0,2,181.279655
2,2,181.281654
1,1,181.315665
1,1,181.316653
1,1,181.317653
-1,1,181.317653
0,4,181.352653
0,2,181.353654
-1,1,181.354654
0,2,181.355654
0,2,181.389654
0,6,181.393655
-1,1,181.425669
0,2,181.427654
-1,3,181.429653
-1,1,181.429653
-1,1,181.462659
1,3,181.465653
1,1,181.466655
-1,1,181.466655
-1,3,181.501653
-1,1,181.502654
2,4,181.505654
1,1,181.536653
0,2,181.538653
-1,1,181.538653
1,3,181.540653
1,1,181.574661
1,1,181.575668
-1,1,181.575668
-1,1,181.576676
-1,1,181.577654
0,2,181.578653
1,1,181.613653
0,2,181.614654
-1,1,181.615654
1,1,181.616654
3,3,181.653655
-1,1,181.65467
3,3,181.656676
0,6,181.692654
2,6,181.728654
1,3,181.730654
2,2,181.763654
-1,3,181.765654
1,1,181.766654
-1,1,181.767654
0,2,181.799654
1,1,181.800653
0,2,181.801654
1,1,181.802664
-1,1,181.802664
1,3,181.835654
-1,1,181.836654
1,1,181.837653
-1,3,181.839653
2,2,181.874665
-1,1,181.874665
-1,1,181.875654
0,2,181.876654
-1,1,181.877654
1,1,181.909654
0,2,181.911654
1,1,181.911654
0,2,181.913653
-1,1,181.913653
-1,7,181.949656
0,2,181.983654
-1,1,181.984655
1,1,181.985654
2,2,181.986654
-1,1,181.987655
0,2,182.027681
3,3,182.031658
-1,1,182.033658
2,2,182.072659
0,2,182.074654
1,3,182.076653
1,3,182.111654
-1,1,182.112653
-1,1,182.112653
-1,1,182.113653
1,1,182.114654
2,2,182.147654
-1,3,182.149654
0,2,182.150653
-1,1,182.151654
-1,1,182.184654
-1,1,182.185654
-1,1,182.185654
1,1,182.186654
1,1,182.187654
1,3,182.222653
-1,1,182.223654
4,4,182.226653
-1,1,182.226653
-1,1,182.260654
0,2,182.262666
-1,1,182.263653
0,2,182.264654
1,3,182.300654
0,4,182.303654
1,1,182.304653
-1,1,182.338654
-1,1,182.338654
3,3,182.340653
-1,1,182.341654
1,1,182.342654
-1,1,182.378654
-1,3,182.380655
0,2,182.381653
-1,1,182.382654
1,3,182.423654
-1,1,182.423654
1,1,182.424654
0,2,182.425653
2,2,182.459654
-1,5,182.462654
0,2,182.497653
2,2,182.498653
1,3,182.501654
-1,1,182.534664
-1,1,182.535654
2,6,182.572654
-1,1,182.573654
-1,5,182.577653
-1,1,182.613653
1,3,182.615653
-1,3,182.617654
-1,1,182.652653
0,2,182.653654
1,3,182.656654
0,4,182.692654
1,3,182.694653
-1,1,182.694653
0,2,182.727654
1,1,182.728653
0,4,182.731654
-3,7,182.769669
0,6,182.811665
3,3,182.846654
-1,1,182.847655
0,2,182.848654
2,4,182.885654
2,2,182.886667
0,2,182.887654
0,2,182.922663
-1,3,182.924654
1,5,182.962653
0,2,182.963655
1,1,182.964654
-1,1,182.965654
1,3,183.001653
0,2,183.002653
0,2,183.003654
0,2,183.039654
0,2,183.041654
1,3,183.043654
-1,1,183.043654
1,1,183.084655
1,3,183.086654
-1,3,183.089653
0,2,183.124657
-1,1,183.124657
-1,1,183.125654
-1,1,183.126655
-1,1,183.126655
1,1,183.127654
2,2,183.161653
1,3,183.163654
1,3,183.202654
1,3,183.204654
-1,1,183.205653
-1,1,183.206654
0,2,183.240653
-1,1,183.241667
1,5,183.244654
-1,1,183.277653
0,6,183.281653
-1,1,183.314662
-1,1,183.315654
0,2,183.317654
2,2,183.318654
1,3,183.353654
2,2,183.355654
1,1,183.356654
1,1,183.356654
2,4,183.394654
2,2,183.395653
1,1,183.396654
1,1,183.396654
-1,1,183.431653
0,4,183.434654
-3,7,183.472653
-1,1,183.472653
-1,1,183.473654
-1,1,183.505654
0,6,183.509654
1,1,183.546655
2,2,183.548656
0,2,183.549654
-1,7,183.590653
0,2,183.592654
-1,1,183.626653
-1,1,183.627653
-1,1,183.628655
1,1,183.628655
1,1,183.629653
1,3,183.666654
0,2,183.667654
-1,1,183.668654
-1,1,183.668654
-1,1,183.669653
-1,1,183.670656
-1,1,183.705654
0,2,183.706654
1,1,183.707654
-1,1,183.707654
0,2,183.709654
1,1,183.742654
-1,1,183.743654
1,1,183.743654
0,2,183.745655
-1,1,183.746654
0,2,183.780661
1,1,183.781653
0,2,183.782654
0,2,183.784676
-1,1,183.785654
-1,1,183.819654
1,3,183.821654
-1,1,183.821654
-1,1,183.822655
-1,1,183.823653
-1,3,183.858654
1,5,183.895654
-1,1,183.89667
0,2,183.897654
-1,1,183.898656
1,1,183.898656
1,1,183.899653
0,2,183.935654
-1,1,183.936654
-1,1,183.937654
-1,3,183.939654
1,1,183.975675
1,3,183.978655
1,1,183.978655
-1,1,183.979653
0,2,184.014654
-1,1,184.015653
1,1,184.016654
-1,1,184.016654
-1,1,184.017653
2,4,184.053653
1,3,184.055654
2,4,184.100654
0,2,184.101655
0,2,184.103668
-1,1,184.104654
-1,1,184.139654
2,2,184.141663
0,2,184.142654
1,1,184.143654
-1,3,184.180665
-1,1,184.180665
1,1,184.181654
-1,1,184.182656
-1,1,184.182656
-1,1,184.183654
-1,1,184.218654
1,1,184.219654
2,2,184.220654
1,3,184.222653
0,4,184.258654
0,4,184.292654
3,3,184.294654
2,2,184.295653
1,1,184.296653
-3,7,184.335656
-1,5,184.377654
0,2,184.379653
-1,1,184.409654
1,3,184.411654
1,1,184.412654
-1,1,184.413654
-3,7,184.450654
0,2,184.486654
1,1,184.486654
2,2,184.488653
-1,7,184.525654
1,1,184.526653
1,1,184.526653
0,4,184.570653
1,1,184.571658
-1,1,184.572655
1,1,184.573656
-1,1,184.574656
-1,1,184.612654
-1,1,184.613653
1,5,184.616653
0,4,184.654654
-1,1,184.654654
0,2,184.656654
-1,1,184.692655
-1,1,184.693653
-1,1,184.694655
-1,1,184.695654
-2,6,184.731655
-1,1,184.732656
-1,1,184.733654
3,3,184.77166
-1,1,184.772654
3,3,184.774668
4,4,184.808654
1,1,184.809654
3,5,184.845654
2,2,184.846655
-1,1,184.847654
1,1,184.848654
1,1,184.848654
2,2,184.883653
3,3,184.885653
0,2,184.886653
2,2,184.917653
1,3,184.919653
1,1,184.920654
-1,1,184.920654
3,3,184.955654
2,2,184.957654
-1,1,184.958654
1,1,184.959655
-1,1,184.959655
1,1,184.993653
-1,1,184.994654
-1,1,184.995654
1,1,184.995654
0,2,184.997654
-1,1,184.997654
-1,1,185.031653
0,2,185.033654
-1,1,185.034654
-1,1,185.034654
0,2,185.036654
0,2,185.071654
-1,1,185.072654
-1,1,185.073653
-1,1,185.073653
1,1,185.074676
1,3,185.111654
0,2,185.113654
-1,1,185.113654
-1,1,185.114654
1,5,185.155654
0,2,185.157653
0,2,185.191653
2,2,185.192653
1,1,185.193653
0,4,185.231653
1,1,185.232653
-1,1,185.232653
0,2,185.234653
0,2,185.235654
0,4,185.271653
2,2,185.273653
-1,1,185.273653
-1,1,185.307655
0,2,185.309655
1,1,185.309655
-1,1,185.310654
1,1,185.311654
-1,3,185.345654
0,2,185.346654
2,2,185.347654
2,2,185.384654
3,3,185.386654
1,5,185.423654
1,3,185.425654
1,3,185.461653
-1,1,185.462654
-1,1,185.462654
0,2,185.464654
1,1,185.464654
0,2,185.498653
0,2,185.499654
1,1,185.500655
-1,3,185.502653
-1,1,185.538654
-1,1,185.539653
0,2,185.540656
-1,1,185.541654
-2,6,185.579654
-1,3,185.582654
0,2,185.620674
0,4,185.623654
1,1,185.623654
-1,1,185.657654
2,2,185.659653
0,2,185.660653
1,1,185.661654
-1,1,185.661654
0,2,185.696654
-1,1,185.697654
0,2,185.699655
1,1,185.699655
-1,1,185.700661
1,5,185.737654
2,2,185.738653
-1,1,185.771653
1,1,185.772654
-1,1,185.773654
0,2,185.774654
0,4,185.811655
3,3,185.813653
1,1,185.813653
0,2,185.848653
-1,1,185.849653
-1,1,185.849653
1,3,185.851654
2,4,185.888654
-2,4,185.891654
-1,1,185.932654
2,2,185.933654
0,6,185.969666
0,2,185.970654
-1,1,185.971653
1,1,185.972653
2,4,186.007653
0,2,186.009653
-1,3,186.043661
-1,1,186.044668
2,2,186.045654
-1,1,186.046655
0,2,186.047653
2,2,186.080653
1,1,186.081653
3,5,186.124653
1,3,186.126654
1,1,186.127671
-1,1,186.128654
1,1,186.128654
1,1,186.162654
0,2,186.163654
0,2,186.165654
2,2,186.166654
3,3,186.201653
1,3,186.203653
-1,1,186.204654
2,2,186.238654
-1,1,186.238654
-1,1,186.239654
0,2,186.240653
1,1,186.241653
-1,1,186.275654
-1,1,186.276661
0,2,186.277654
-1,1,186.278654
-1,1,186.279653
0,2,186.316653
2,4,186.319654
0,2,186.320653
1,1,186.355654
-1,1,186.355654
-1,1,186.356653
0,4,186.359654
0,2,186.393654
-1,1,186.394658
1,3,186.396667
-1,1,186.397653
0,6,186.435653
1,1,186.435653
1,5,186.472654
1,1,186.473653
1,1,186.473653
0,4,186.512654
-1,1,186.513654
0,2,186.515676
0,2,186.549654
-1,1,186.550655
0,2,186.551653
1,1,186.552654
2,2,186.587655
-1,1,186.588666
1,3,186.590655
1,1,186.591653
-1,1,186.591653
-1,1,186.626654
3,3,186.628654
-3,5,186.669663
0,2,186.670655
-1,1,186.671654
-1,1,186.672658
1,1,186.672658
-1,1,186.711653
1,1,186.712655
-1,1,186.713654
1,5,186.750654
2,4,186.753653
2,4,186.790654
1,1,186.790654
0,2,186.792653
2,2,186.793654
-1,1,186.827654
2,2,186.828654
2,6,186.866654
-2,6,186.904654
1,1,186.905654
0,2,186.907654
0,2,186.908654
1,1,186.909654
1,3,186.943654
-1,1,186.944653
-1,1,186.945654
-1,1,186.945654
0,2,186.979661
-1,1,186.980654
-1,1,186.981654
-1,1,186.981654
1,3,186.98366
0,2,187.019654
0,2,187.020653
-1,1,187.021654
-1,1,187.022653
2,2,187.058653
0,2,187.059666
-1,3,187.062654
-1,1,187.062654
-1,1,187.101653
0,2,187.103654
1,1,187.103654
-1,1,187.104654
0,2,187.106654
-1,3,187.147653
2,2,187.148655
-1,1,187.149653
2,2,187.183654
-1,1,187.184654
-1,1,187.184654
0,2,187.186654
0,6,187.223654
3,3,187.225654
0,2,187.259653
2,2,187.261657
1,3,187.263654
-1,7,187.303654
0,2,187.337653
1,1,187.338654
-1,3,187.340661
-1,1,187.341654
2,2,187.376654
1,1,187.377654
1,3,187.379653
-1,1,187.380653
1,1,187.413654
-1,1,187.414653
-1,1,187.414653
1,3,187.416655
0,2,187.449653
0,2,187.451655
0,2,187.452655
1,1,187.453653
-1,1,187.454654
-1,1,187.490654
2,2,187.491655
0,2,187.493654
-1,1,187.493654
-1,1,187.494655
-1,1,187.527653
-1,1,187.527653
0,2,187.529654
1,3,187.531654
-1,7,187.568653
1,3,187.605653
2,2,187.607653
0,2,187.608654
3,3,187.643654
2,4,187.646658
-1,1,187.681654
-1,1,187.682654
2,2,187.683654
0,2,187.685654
1,1,187.68666
1,1,187.719653
1,3,187.721655
-1,1,187.722653
1,5,187.758654
0,2,187.760654
0,2,187.761653
-1,1,187.796654
0,4,187.798654
-1,7,187.835654
0,2,187.836653
-1,1,187.874662
0,4,187.877654
-1,1,187.878653
-2,4,187.914654
-1,1,187.914654
1,3,187.916654
-1,1,187.950654
0,2,187.951653
-1,1,187.952653
2,2,187.953653
0,2,187.986654
-1,1,187.987653
-1,1,187.988653
1,5,188.02567
-1,1,188.026654
-1,1,188.027653
2,6,188.065653
0,2,188.066656
2,2,188.067653
-1,1,188.068655
0,2,188.102654
-1,3,188.104654
0,6,188.144654
0,4,188.180655
0,2,188.182665
1,1,188.182665
1,1,188.183654
1,1,188.184664
-2,4,188.220654
0,4,188.222659
1,3,188.260657
2,2,188.262655
-1,1,188.262655
-1,1,188.263654
1,1,188.298654
-1,1,188.298654
1,1,188.299654
1,3,188.301654
-1,1,188.302654
1,1,188.336653
0,2,188.337653
0,6,188.374654
-1,1,188.375667
2,4,188.378654
-1,1,188.408677
1,1,188.409653
0,2,188.410653
1,1,188.411654
-2,4,188.447654
-1,1,188.448668
0,2,188.449654
2,4,188.486654
0,4,188.489666
-3,7,188.528653
-1,1,188.529654
0,2,188.564654
2,4,188.567653
0,2,188.605653
-2,4,188.608654
-1,1,188.608654
-1,1,188.609653
0,2,188.646654
-1,1,188.647654
0,2,188.648654
0,2,188.650653
1,1,188.684668
1,1,188.685653
-1,1,188.686654
0,2,188.687653
-1,1,188.688654
1,1,188.689653
-1,1,188.722654
1,3,188.724653
-1,1,188.724653
-1,1,188.725654
-1,1,188.726653
-1,1,188.759653
2,2,188.760654
-1,1,188.761661
-1,1,188.762653
-1,1,188.762653
1,1,188.763657
1,1,188.79666
0,2,188.798654
1,1,188.798654
2,2,188.800653
-1,7,188.839656
3,5,188.874653
-1,3,188.876654
-1,1,188.910653
3,3,188.912654
0,2,188.914654
0,2,188.946654
1,5,188.950653
2,4,188.987655
2,2,188.988654
0,2,188.990656
0,2,189.027655
0,2,189.029654
-1,1,189.030654
1,1,189.030654
-1,5,189.068654
-1,1,189.068654
-1,1,189.069656
0,2,189.102654
1,1,189.103654
1,5,189.106654
0,2,189.140654
0,2,189.141654
-1,1,189.142654
0,2,189.143654
0,2,189.186654
0,2,189.187654
-1,5,189.224653
-1,1,189.225654
-1,1,189.225654
2,2,189.227654
1,1,189.227654
-1,1,189.261653
1,1,189.261653
